time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-06-24 23:00,2025-06-25 00:20,SELL,3322.43024,3327.34297,0.02,-9.83,SL,HIGH_VOLATILITY,0.8637,0.5,0.18
2025-06-25 07:40,2025-06-25 14:10,SELL,3335.24543,3321.97426,0.02,26.54,SL,HIGH_VOLATILITY,0.893,0.5,0.16
2025-06-25 15:50,2025-06-25 16:40,SELL,3326.31052,3332.20169,0.02,-11.78,SL,HIGH_VOLATILITY,0.8408,0.5,0.15
2025-07-01 17:20,2025-07-01 23:00,BUY,3337.45125,3337.44996,0.02,-0.0,SL,HIGH_VOLATILITY,0.8752,0.5,0.02
2025-07-01 23:35,2025-07-02 00:25,BUY,3339.35748,3339.35586,0.02,-0.0,SL,HIGH_VOLATILITY,0.7573,0.5,0.05
2025-07-02 00:35,2025-07-02 01:10,BUY,3336.78822,3336.78799,0.02,-0.0,SL,HIGH_VOLATILITY,0.7638,0.5,0.02
2025-07-02 01:50,2025-07-02 05:35,BUY,3332.16814,3336.81282,0.02,9.29,SL,HIGH_VOLATILITY,0.7782,0.5,0.01
2025-07-02 07:20,2025-07-02 08:55,BUY,3328.98371,3333.51756,0.02,9.07,SL,HIGH_VOLATILITY,0.868,0.5,0.07
2025-07-02 23:25,2025-07-03 00:05,BUY,3350.57294,3344.86952,0.02,-11.41,SL,HIGH_VOLATILITY,0.8904,0.5,0.19
2025-07-03 00:30,2025-07-03 07:45,BUY,3345.39568,3353.60232,0.02,16.41,SL,HIGH_VOLATILITY,0.8115,0.5,0.07
2025-07-03 09:25,2025-07-03 09:35,BUY,3350.5561,3345.65986,0.02,-9.79,SL,HIGH_VOLATILITY,0.8153,0.5,0.11
2025-07-04 00:10,2025-07-04 03:00,BUY,3326.40129,3326.4008,0.02,-0.0,SL,HIGH_VOLATILITY,0.777,0.5,0.03
2025-07-04 03:05,2025-07-04 06:05,BUY,3328.37679,3344.629,0.02,32.5,TP,HIGH_VOLATILITY,0.8627,0.5,0.08
2025-07-04 07:25,2025-07-04 09:30,BUY,3337.51156,3337.51095,0.02,-0.0,SL,HIGH_VOLATILITY,0.7889,0.5,0.16
2025-07-08 12:05,2025-07-08 13:20,SELL,3328.23807,3323.60033,0.02,9.28,SL,HIGH_VOLATILITY,0.885,0.5,0.09
2025-07-08 23:10,2025-07-09 00:00,SELL,3303.2675,3303.26926,0.02,-0.0,SL,HIGH_VOLATILITY,0.8016,0.5,0.15
2025-07-09 01:30,2025-07-09 01:55,SELL,3307.02244,3303.14672,0.02,7.75,SL,HIGH_VOLATILITY,0.7623,0.5,0.06
