time,exit_time,direction,entry,exit,lot,pnl,commission,result,regime,ai_score,spread,slippage,session
2025-07-10 04:00:00+00:00,2025-07-10 04:10:00+00:00,BUY,3315.49034,3316.14006,0.06,3.69,0.42,SL,HIGH_VOLATILITY,0.8,38.28,0.7,TOKYO
2025-07-10 11:50:00+00:00,2025-07-10 12:00:00+00:00,BUY,3321.92133,3321.91718,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,50.34,0.35,LONDON
2025-07-11 01:35:00+00:00,2025-07-11 01:45:00+00:00,BUY,3330.40897,3330.85411,0.03,1.23,0.21,SL,TRENDING,0.8,50.93,0.22,TOKYO
2025-07-11 03:30:00+00:00,2025-07-11 03:40:00+00:00,BUY,3334.89253,3334.88867,0.03,-0.12,0.21,SL,TRENDING,0.8,40.48,0.54,TOKYO
2025-07-11 12:10:00+00:00,2025-07-11 12:20:00+00:00,BUY,3345.4506,3346.46257,0.03,2.93,0.21,SL,HIGH_VOLATILITY,0.8,56.95,0.29,LONDON
2025-07-13 23:40:00+00:00,2025-07-13 23:50:00+00:00,BUY,3368.38231,3368.57439,0.01,0.16,0.07,SL,HIGH_VOLATILITY,0.8,55.04,0.87,NEW_YORK
2025-07-14 01:30:00+00:00,2025-07-14 01:40:00+00:00,BUY,3361.72486,3361.71623,0.02,-0.09,0.14,SL,HIGH_VOLATILITY,0.8,63.77,0.62,TOKYO
2025-07-14 03:20:00+00:00,2025-07-14 03:30:00+00:00,BUY,3357.37857,3357.36875,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,47.94,0.76,TOKYO
2025-07-14 11:45:00+00:00,2025-07-14 11:55:00+00:00,BUY,3368.56184,3368.75038,0.03,0.46,0.21,SL,HIGH_VOLATILITY,0.8,45.02,0.87,LONDON
2025-07-15 01:35:00+00:00,2025-07-15 01:45:00+00:00,BUY,3349.77579,3349.88992,0.04,0.32,0.28,SL,HIGH_VOLATILITY,0.8,37.18,0.1,TOKYO
2025-07-15 05:00:00+00:00,2025-07-15 05:10:00+00:00,BUY,3361.65505,3362.19133,0.03,1.5,0.21,SL,TRENDING,0.8,34.05,0.22,TOKYO
2025-07-15 11:35:00+00:00,2025-07-15 11:45:00+00:00,BUY,3358.08356,3358.36232,0.03,0.73,0.21,SL,HIGH_VOLATILITY,0.8,41.96,0.79,LONDON
2025-07-16 01:35:00+00:00,2025-07-16 01:50:00+00:00,SELL,3334.00774,3332.68821,0.04,5.14,0.28,SL,HIGH_VOLATILITY,0.8,43.86,0.33,TOKYO
2025-07-16 03:30:00+00:00,2025-07-16 03:40:00+00:00,SELL,3333.43667,3333.44245,0.05,-0.2,0.35,SL,HIGH_VOLATILITY,0.8,40.47,0.93,TOKYO
2025-07-16 11:35:00+00:00,2025-07-16 11:45:00+00:00,SELL,3335.52327,3335.53419,0.03,-0.14,0.21,SL,TRENDING,0.8,40.27,0.67,LONDON
2025-07-17 01:35:00+00:00,2025-07-17 01:45:00+00:00,SELL,3340.93873,3340.79596,0.01,0.11,0.07,SL,HIGH_VOLATILITY,0.8,47.38,0.33,TOKYO
2025-07-17 03:30:00+00:00,2025-07-17 03:40:00+00:00,SELL,3340.23101,3340.16047,0.04,0.14,0.28,SL,HIGH_VOLATILITY,0.8,39.5,0.5,TOKYO
2025-07-17 12:00:00+00:00,2025-07-17 12:10:00+00:00,SELL,3324.13823,3323.36057,0.03,2.23,0.21,SL,HIGH_VOLATILITY,0.8,47.12,0.88,LONDON
2025-07-18 01:50:00+00:00,2025-07-18 02:00:00+00:00,SELL,3338.03807,3337.90191,0.03,0.3,0.21,SL,HIGH_VOLATILITY,0.8,41.05,0.09,TOKYO
2025-07-18 04:00:00+00:00,2025-07-18 04:10:00+00:00,BUY,3335.71101,3336.07762,0.05,1.66,0.35,SL,HIGH_VOLATILITY,0.8,35.2,0.53,TOKYO
2025-07-18 11:35:00+00:00,2025-07-18 11:45:00+00:00,BUY,3355.34921,3355.66314,0.03,0.84,0.21,SL,TRENDING,0.8,38.77,0.27,LONDON
2025-07-20 23:40:00+00:00,2025-07-20 23:55:00+00:00,BUY,3347.21053,3348.35156,0.03,3.32,0.21,SL,HIGH_VOLATILITY,0.8,30.8,0.08,NEW_YORK
2025-07-21 01:40:00+00:00,2025-07-21 01:50:00+00:00,BUY,3357.13879,3357.13486,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,38.24,0.48,TOKYO
2025-07-21 03:30:00+00:00,2025-07-21 03:40:00+00:00,BUY,3353.99313,3353.98903,0.04,-0.16,0.28,SL,HIGH_VOLATILITY,0.8,37.49,0.68,TOKYO
2025-07-21 15:35:00+00:00,2025-07-21 15:45:00+00:00,BUY,3397.3345,3397.76327,0.03,1.18,0.21,SL,TRENDING,0.8,56.43,0.02,LONDON
2025-07-22 01:40:00+00:00,2025-07-22 01:50:00+00:00,BUY,3388.75634,3388.78064,0.03,-0.03,0.21,SL,HIGH_VOLATILITY,0.8,52.12,0.47,TOKYO
2025-07-22 03:30:00+00:00,2025-07-22 03:40:00+00:00,BUY,3391.84782,3391.84078,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,41.84,0.83,TOKYO
2025-07-22 11:35:00+00:00,2025-07-22 11:45:00+00:00,BUY,3389.03181,3389.40821,0.05,1.71,0.35,SL,HIGH_VOLATILITY,0.8,31.08,0.74,LONDON
2025-07-23 01:35:00+00:00,2025-07-23 01:45:00+00:00,BUY,3422.54964,3424.04599,0.04,5.85,0.28,SL,HIGH_VOLATILITY,0.8,70.74,0.85,TOKYO
2025-07-23 03:55:00+00:00,2025-07-23 04:05:00+00:00,BUY,3423.66263,3424.13984,0.03,1.33,0.21,SL,HIGH_VOLATILITY,0.8,49.77,0.5,TOKYO
2025-07-23 12:30:00+00:00,2025-07-23 12:40:00+00:00,BUY,3424.26663,3424.66183,0.03,1.08,0.21,SL,HIGH_VOLATILITY,0.8,51.67,0.03,LONDON
2025-07-24 01:35:00+00:00,2025-07-24 01:45:00+00:00,SELL,3389.1789,3389.11023,0.03,0.1,0.21,SL,HIGH_VOLATILITY,0.8,53.64,0.81,TOKYO
2025-07-24 03:45:00+00:00,2025-07-24 03:55:00+00:00,SELL,3385.55072,3385.32018,0.03,0.59,0.21,SL,HIGH_VOLATILITY,0.8,57.53,0.13,TOKYO
2025-07-24 11:35:00+00:00,2025-07-24 11:45:00+00:00,SELL,3364.80387,3363.61324,0.04,4.62,0.28,SL,HIGH_VOLATILITY,0.8,46.4,0.61,LONDON
2025-07-25 01:40:00+00:00,2025-07-25 01:50:00+00:00,SELL,3368.57788,3368.58407,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,37.1,0.51,TOKYO
2025-07-25 03:45:00+00:00,2025-07-25 03:55:00+00:00,SELL,3361.516,3361.30201,0.03,0.54,0.21,SL,HIGH_VOLATILITY,0.8,34.77,0.2,TOKYO
2025-07-25 11:45:00+00:00,2025-07-25 12:00:00+00:00,SELL,3343.05809,3341.9089,0.04,4.46,0.28,SL,HIGH_VOLATILITY,0.8,45.11,0.59,LONDON
2025-07-27 23:40:00+00:00,2025-07-27 23:50:00+00:00,SELL,3332.80771,3331.60575,0.01,1.17,0.07,SL,HIGH_VOLATILITY,0.8,57.4,0.73,NEW_YORK
2025-07-28 01:30:00+00:00,2025-07-28 01:40:00+00:00,SELL,3335.87886,3335.80858,0.03,0.11,0.21,SL,HIGH_VOLATILITY,0.8,60.23,0.01,TOKYO
2025-07-28 03:20:00+00:00,2025-07-28 03:30:00+00:00,SELL,3337.19488,3336.97693,0.04,0.73,0.28,SL,HIGH_VOLATILITY,0.8,45.4,0.41,TOKYO
2025-07-28 11:35:00+00:00,2025-07-28 11:45:00+00:00,SELL,3335.62641,3335.44489,0.04,0.59,0.28,SL,HIGH_VOLATILITY,0.8,39.4,0.26,LONDON
2025-07-29 01:35:00+00:00,2025-07-29 01:45:00+00:00,SELL,3317.72489,3317.7285,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,50.54,0.51,TOKYO
2025-07-29 04:35:00+00:00,2025-07-29 04:45:00+00:00,SELL,3312.69893,3312.70677,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,40.28,0.51,TOKYO
2025-07-29 12:05:00+00:00,2025-07-29 12:15:00+00:00,SELL,3319.67049,3319.68062,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,49.84,0.65,LONDON
2025-07-30 02:10:00+00:00,2025-07-30 02:20:00+00:00,SELL,3329.17815,3329.1848,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,48.08,0.68,TOKYO
2025-07-30 04:00:00+00:00,2025-07-30 04:10:00+00:00,SELL,3327.8527,3327.49541,0.04,1.29,0.28,SL,HIGH_VOLATILITY,0.8,39.92,0.93,TOKYO
2025-07-30 11:35:00+00:00,2025-07-30 11:45:00+00:00,SELL,3326.73682,3326.6187,0.03,0.25,0.21,SL,HIGH_VOLATILITY,0.8,45.26,0.32,LONDON
2025-07-31 01:35:00+00:00,2025-07-31 01:45:00+00:00,SELL,3289.42599,3289.13217,0.03,0.78,0.21,SL,HIGH_VOLATILITY,0.8,56.1,0.0,TOKYO
2025-07-31 03:25:00+00:00,2025-07-31 03:35:00+00:00,SELL,3295.73218,3295.68611,0.03,0.03,0.21,SL,HIGH_VOLATILITY,0.8,51.56,0.98,TOKYO
2025-07-31 11:35:00+00:00,2025-07-31 11:45:00+00:00,SELL,3305.47044,3305.47637,0.04,-0.16,0.28,SL,HIGH_VOLATILITY,0.8,55.72,0.86,LONDON
2025-08-01 02:10:00+00:00,2025-08-01 02:20:00+00:00,SELL,3290.98109,3290.32958,0.03,1.85,0.21,SL,HIGH_VOLATILITY,0.8,55.85,0.89,TOKYO
2025-08-01 04:15:00+00:00,2025-08-01 04:25:00+00:00,SELL,3292.5944,3292.56044,0.03,-0.0,0.21,SL,HIGH_VOLATILITY,0.8,43.68,0.66,TOKYO
2025-08-01 11:35:00+00:00,2025-08-01 11:45:00+00:00,SELL,3300.38102,3299.96453,0.04,1.53,0.28,SL,TRENDING,0.8,45.74,0.8,LONDON
2025-08-03 23:40:00+00:00,2025-08-04 00:00:00+00:00,BUY,3358.21621,3360.13078,0.02,3.76,0.14,SL,HIGH_VOLATILITY,0.8,42.28,0.17,NEW_YORK
2025-08-04 01:40:00+00:00,2025-08-04 01:50:00+00:00,BUY,3349.77224,3350.6044,0.03,2.39,0.21,SL,HIGH_VOLATILITY,0.8,51.39,0.64,TOKYO
2025-08-04 03:30:00+00:00,2025-08-04 04:50:00+00:00,BUY,3356.35811,3359.28009,0.03,8.66,0.21,SL,HIGH_VOLATILITY,0.8,32.72,0.01,TOKYO
2025-08-04 12:30:00+00:00,2025-08-04 12:40:00+00:00,BUY,3364.29137,3364.30974,0.03,-0.05,0.21,SL,HIGH_VOLATILITY,0.8,52.61,0.16,LONDON
2025-08-05 01:35:00+00:00,2025-08-05 01:45:00+00:00,BUY,3381.15585,3381.14744,0.04,-0.17,0.28,SL,TRENDING,0.8,37.49,0.15,TOKYO
2025-08-05 03:25:00+00:00,2025-08-05 03:35:00+00:00,BUY,3373.74,3373.89978,0.07,0.87,0.49,SL,HIGH_VOLATILITY,0.8,37.73,0.78,TOKYO
2025-08-05 11:35:00+00:00,2025-08-05 11:45:00+00:00,BUY,3350.62372,3351.44384,0.06,4.71,0.42,SL,HIGH_VOLATILITY,0.8,48.62,0.26,LONDON
2025-08-06 01:45:00+00:00,2025-08-06 01:55:00+00:00,BUY,3377.86317,3377.89218,0.03,-0.02,0.21,SL,HIGH_VOLATILITY,0.8,46.58,0.85,TOKYO
2025-08-06 03:35:00+00:00,2025-08-06 03:45:00+00:00,BUY,3374.66317,3375.11704,0.05,2.09,0.35,SL,HIGH_VOLATILITY,0.8,40.55,0.36,TOKYO
2025-08-06 11:50:00+00:00,2025-08-06 12:00:00+00:00,BUY,3364.77322,3365.27741,0.03,1.41,0.21,SL,HIGH_VOLATILITY,0.8,41.19,0.32,LONDON
2025-08-07 02:30:00+00:00,2025-08-07 02:40:00+00:00,BUY,3379.6539,3380.55656,0.04,3.47,0.28,SL,HIGH_VOLATILITY,0.8,48.04,0.31,TOKYO
2025-08-07 04:20:00+00:00,2025-08-07 04:30:00+00:00,BUY,3380.25902,3380.25407,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,40.88,0.05,TOKYO
2025-08-07 19:00:00+00:00,2025-08-07 19:10:00+00:00,BUY,3388.52917,3388.94174,0.01,0.38,0.07,SL,TRENDING,0.8,39.9,0.7,NEW_YORK
2025-08-08 01:40:00+00:00,2025-08-08 01:50:00+00:00,BUY,3383.86488,3384.73893,0.03,2.52,0.21,SL,HIGH_VOLATILITY,0.8,76.84,0.81,TOKYO
2025-08-08 05:00:00+00:00,2025-08-08 05:10:00+00:00,BUY,3395.33184,3395.68656,0.03,0.96,0.21,SL,HIGH_VOLATILITY,0.8,52.18,0.07,TOKYO
2025-08-08 14:25:00+00:00,2025-08-08 14:40:00+00:00,BUY,3384.27529,3386.47852,0.03,6.5,0.21,SL,HIGH_VOLATILITY,0.8,103.26,0.22,LONDON
2025-08-10 23:40:00+00:00,2025-08-10 23:50:00+00:00,BUY,3394.50328,3394.49734,0.01,-0.04,0.07,SL,HIGH_VOLATILITY,0.8,51.27,0.14,NEW_YORK
2025-08-11 02:45:00+00:00,2025-08-11 02:55:00+00:00,SELL,3378.09457,3378.10317,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,64.22,0.34,TOKYO
2025-08-11 04:35:00+00:00,2025-08-11 04:45:00+00:00,SELL,3378.24868,3377.96639,0.04,0.99,0.28,SL,HIGH_VOLATILITY,0.8,46.65,0.13,TOKYO
2025-08-11 12:05:00+00:00,2025-08-11 12:15:00+00:00,SELL,3356.88317,3355.34629,0.03,4.51,0.21,SL,HIGH_VOLATILITY,0.8,60.98,0.98,LONDON
2025-08-12 02:25:00+00:00,2025-08-12 02:35:00+00:00,SELL,3352.57809,3352.57941,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,49.51,0.79,TOKYO
2025-08-12 04:15:00+00:00,2025-08-12 04:25:00+00:00,SELL,3351.40779,3351.41901,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,39.68,0.32,TOKYO
2025-08-12 11:40:00+00:00,2025-08-12 11:50:00+00:00,SELL,3346.43819,3345.84234,0.03,1.68,0.21,SL,HIGH_VOLATILITY,0.8,62.4,0.88,LONDON
2025-08-13 01:35:00+00:00,2025-08-13 01:45:00+00:00,SELL,3349.37171,3349.2741,0.04,0.25,0.28,SL,HIGH_VOLATILITY,0.8,48.17,0.13,TOKYO
2025-08-13 03:25:00+00:00,2025-08-13 03:35:00+00:00,SELL,3351.41468,3350.6814,0.04,2.79,0.28,SL,HIGH_VOLATILITY,0.8,46.2,0.93,TOKYO
2025-08-13 11:35:00+00:00,2025-08-13 11:45:00+00:00,BUY,3360.09527,3360.40669,0.05,1.38,0.35,SL,HIGH_VOLATILITY,0.8,44.96,0.29,LONDON
2025-08-14 01:35:00+00:00,2025-08-14 01:45:00+00:00,BUY,3366.60617,3366.86326,0.05,1.11,0.35,SL,HIGH_VOLATILITY,0.8,46.27,0.47,TOKYO
2025-08-14 03:25:00+00:00,2025-08-14 03:35:00+00:00,BUY,3357.91208,3357.90483,0.05,-0.21,0.35,SL,HIGH_VOLATILITY,0.8,47.47,0.07,TOKYO
2025-08-14 11:35:00+00:00,2025-08-14 11:45:00+00:00,SELL,3354.94676,3354.35088,0.03,1.68,0.21,SL,HIGH_VOLATILITY,0.8,49.78,0.22,LONDON
2025-08-15 01:35:00+00:00,2025-08-15 01:45:00+00:00,SELL,3338.51774,3338.29214,0.06,1.14,0.42,SL,HIGH_VOLATILITY,0.8,40.95,0.23,TOKYO
2025-08-15 03:25:00+00:00,2025-08-15 03:30:00+00:00,SELL,3340.78131,3343.28949,0.09,-22.89,0.63,SL,TRENDING,0.8,28.78,0.47,TOKYO
2025-08-15 11:35:00+00:00,2025-08-15 11:45:00+00:00,SELL,3343.09505,3343.09662,0.06,-0.22,0.42,SL,HIGH_VOLATILITY,0.8,46.79,0.4,LONDON
2025-08-18 01:30:00+00:00,2025-08-18 02:15:00+00:00,BUY,3341.38018,3344.46369,0.03,9.15,0.21,SL,HIGH_VOLATILITY,0.8,47.91,0.69,TOKYO
2025-08-18 03:55:00+00:00,2025-08-18 05:20:00+00:00,BUY,3347.54904,3352.97658,0.03,16.18,0.21,SL,HIGH_VOLATILITY,0.8,40.56,0.12,TOKYO
2025-08-18 11:35:00+00:00,2025-08-18 11:50:00+00:00,SELL,3347.93849,3347.30437,0.05,3.0,0.35,SL,HIGH_VOLATILITY,0.8,32.87,0.95,LONDON
2025-08-19 01:50:00+00:00,2025-08-19 02:05:00+00:00,SELL,3333.98612,3331.99504,0.03,5.87,0.21,SL,HIGH_VOLATILITY,0.8,50.82,0.39,TOKYO
2025-08-19 03:45:00+00:00,2025-08-19 03:55:00+00:00,SELL,3337.42248,3337.43094,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,39.17,0.55,TOKYO
2025-08-19 11:35:00+00:00,2025-08-19 11:45:00+00:00,SELL,3341.1784,3340.39002,0.04,3.01,0.28,SL,HIGH_VOLATILITY,0.8,32.19,0.56,LONDON
2025-08-20 01:35:00+00:00,2025-08-20 01:45:00+00:00,SELL,3314.42665,3314.4334,0.04,-0.17,0.28,SL,HIGH_VOLATILITY,0.8,45.61,0.63,TOKYO
2025-08-20 03:25:00+00:00,2025-08-20 03:35:00+00:00,SELL,3317.25934,3317.12848,0.06,0.58,0.42,SL,HIGH_VOLATILITY,0.8,39.47,0.97,TOKYO
2025-08-20 11:35:00+00:00,2025-08-20 11:45:00+00:00,SELL,3330.44421,3329.87685,0.05,2.66,0.35,SL,TRENDING,0.8,36.04,0.58,LONDON
2025-08-21 01:35:00+00:00,2025-08-21 01:45:00+00:00,BUY,3346.00938,3346.17595,0.03,0.39,0.21,SL,HIGH_VOLATILITY,0.8,37.24,0.09,TOKYO
2025-08-21 03:25:00+00:00,2025-08-21 03:35:00+00:00,BUY,3343.19389,3343.20742,0.05,-0.11,0.35,SL,HIGH_VOLATILITY,0.8,31.57,0.59,TOKYO
2025-08-21 13:50:00+00:00,2025-08-21 14:00:00+00:00,BUY,3338.8718,3339.31298,0.03,1.22,0.21,SL,HIGH_VOLATILITY,0.8,68.05,0.93,LONDON
2025-08-22 01:35:00+00:00,2025-08-22 01:45:00+00:00,SELL,3338.0485,3337.30989,0.06,4.22,0.42,SL,HIGH_VOLATILITY,0.8,30.69,0.85,TOKYO
2025-08-22 03:25:00+00:00,2025-08-22 03:35:00+00:00,SELL,3333.72725,3333.72992,0.05,-0.19,0.35,SL,HIGH_VOLATILITY,0.8,33.02,0.97,TOKYO
2025-08-22 11:35:00+00:00,2025-08-22 11:45:00+00:00,SELL,3330.07766,3329.49375,0.07,3.84,0.49,SL,HIGH_VOLATILITY,0.8,31.56,0.73,LONDON
2025-08-24 23:40:00+00:00,2025-08-24 23:55:00+00:00,BUY,3367.48062,3369.2661,0.01,1.75,0.07,SL,TRENDING,0.8,29.37,0.93,NEW_YORK
2025-08-25 01:35:00+00:00,2025-08-25 01:45:00+00:00,BUY,3363.33324,3363.79171,0.05,2.12,0.35,SL,HIGH_VOLATILITY,0.8,37.84,0.68,TOKYO
2025-08-25 03:30:00+00:00,2025-08-25 03:40:00+00:00,BUY,3367.05965,3367.05146,0.04,-0.17,0.28,SL,HIGH_VOLATILITY,0.8,32.33,0.04,TOKYO
2025-08-25 11:35:00+00:00,2025-08-25 11:45:00+00:00,BUY,3369.84872,3369.98858,0.04,0.42,0.28,SL,TRENDING,0.8,32.72,0.18,LONDON
2025-08-26 01:35:00+00:00,2025-08-26 01:50:00+00:00,BUY,3373.06146,3375.46721,0.03,7.11,0.21,SL,HIGH_VOLATILITY,0.8,74.07,0.31,TOKYO
2025-08-26 03:30:00+00:00,2025-08-26 03:40:00+00:00,BUY,3373.11963,3373.51309,0.03,1.08,0.21,SL,HIGH_VOLATILITY,0.8,47.11,0.24,TOKYO
2025-08-26 12:50:00+00:00,2025-08-26 13:00:00+00:00,BUY,3376.0184,3376.01304,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,49.86,0.94,LONDON
2025-08-27 01:35:00+00:00,2025-08-27 01:45:00+00:00,BUY,3384.19317,3385.20055,0.08,7.78,0.56,SL,HIGH_VOLATILITY,0.8,37.46,0.03,TOKYO
2025-08-27 03:25:00+00:00,2025-08-27 03:35:00+00:00,BUY,3382.44929,3382.49416,0.08,0.08,0.56,SL,HIGH_VOLATILITY,0.8,32.92,0.07,TOKYO
2025-08-27 11:35:00+00:00,2025-08-27 11:45:00+00:00,BUY,3375.28668,3375.56034,0.06,1.43,0.42,SL,HIGH_VOLATILITY,0.8,37.91,0.62,LONDON
2025-08-28 01:35:00+00:00,2025-08-28 01:45:00+00:00,BUY,3387.12724,3387.18895,0.06,0.16,0.42,SL,HIGH_VOLATILITY,0.8,44.91,0.74,TOKYO
