time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2026-01-29 20:30,2026-01-30 02:00,BUY,5394.51725,5244.77443,0.01,-149.74,SL,HIGH_VOLATILITY,0.7782,0.51,0.01
2026-02-10 02:00,2026-02-10 15:30,BUY,5047.57694,4999.25164,0.01,-48.33,SL,HIGH_VOLATILITY,0.8382,0.5,0.09
2026-02-11 10:00,2026-02-11 13:30,BUY,5071.08423,5040.76896,0.01,-30.32,SL,HIGH_VOLATILITY,0.8719,0.5,0.12
2026-02-12 13:30,2026-02-12 14:30,BUY,5075.32467,5043.15883,0.01,-32.17,SL,HIGH_VOLATILITY,0.8772,0.5,0.07
2026-02-17 00:00,2026-02-17 05:30,SELL,4973.33348,4878.46544,0.01,94.87,TP,HIGH_VOLATILITY,0.8076,0.5,0.15
2026-02-19 20:00,2026-02-20 16:30,BUY,4995.76744,5065.53229,0.01,69.76,TP,HIGH_VOLATILITY,0.7543,0.5,0.14
2026-02-23 09:00,2026-02-23 23:00,BUY,5149.01635,5246.23299,0.01,97.22,TP,HIGH_VOLATILITY,0.8324,0.5,0.13
2026-03-06 09:00,2026-03-06 13:30,SELL,5098.85824,5128.43286,0.01,-29.57,SL,HIGH_VOLATILITY,0.7636,0.5,0.08
2026-03-09 10:30,2026-03-09 19:00,SELL,5087.26232,5141.14629,0.01,-53.88,SL,HIGH_VOLATILITY,0.8197,0.5,0.07
2026-03-11 19:30,2026-03-11 22:30,BUY,5182.97589,5148.11941,0.01,-34.86,SL,HIGH_VOLATILITY,0.7684,0.5,0.09
2026-03-16 14:30,2026-03-18 13:00,SELL,4995.8034,4844.78013,0.01,151.02,TP,HIGH_VOLATILITY,0.794,0.5,0.06
2026-03-20 06:30,2026-03-22 22:00,SELL,4669.06395,4466.08272,0.01,202.98,TP,HIGH_VOLATILITY,0.8112,0.5,0.11
