time,exit_time,direction,entry,exit,lot,pnl,commission,result,regime,ai_score,spread,slippage,session
2025-07-04 11:15:00+00:00,2025-07-06 22:05:00+00:00,SELL,3335.7071,3341.76585,0.03,-18.28,0.1,GAP,HIGH_VOLATILITY,0.8,0.0,35.78,LONDON
2025-07-07 01:00:00+00:00,2025-07-07 07:55:00+00:00,SELL,3326.51413,3301.88697,0.01,24.59,0.07,TP,HIGH_VOLATILITY,0.8,45.56,1.39,TOKYO
2025-07-07 08:25:00+00:00,2025-07-07 14:10:00+00:00,SELL,3309.93983,3317.61572,0.02,-15.42,0.14,SL,HIGH_VOLATILITY,0.8,40.08,1.32,TOKYO
2025-07-07 15:55:00+00:00,2025-07-07 16:20:00+00:00,SELL,3321.1794,3326.13719,0.02,-9.99,0.14,SL,HIGH_VOLATILITY,0.8,22.16,0.86,LONDON
2025-07-07 20:40:00+00:00,2025-07-07 22:05:00+00:00,BUY,3336.63428,3343.41653,0.01,6.75,0.07,TP,TRENDING,0.8,32.1,1.14,NEW_YORK
2025-07-07 22:45:00+00:00,2025-07-08 00:20:00+00:00,BUY,3339.99522,3332.55032,0.01,-7.48,0.07,SL,TRENDING,0.8,31.0,1.3,NEW_YORK
2025-07-08 02:10:00+00:00,2025-07-08 08:05:00+00:00,BUY,3334.15814,3326.35906,0.01,-7.83,0.07,SL,TRENDING,0.8,50.16,1.4,TOKYO
2025-07-08 10:05:00+00:00,2025-07-08 14:35:00+00:00,SELL,3323.87389,3300.74043,0.01,23.1,0.07,TP,HIGH_VOLATILITY,0.8,37.2,1.21,LONDON
2025-07-08 19:05:00+00:00,2025-07-09 03:00:00+00:00,SELL,3305.29688,3285.64177,0.01,19.62,0.07,TP,HIGH_VOLATILITY,0.8,45.78,0.51,NEW_YORK
2025-07-09 04:05:00+00:00,2025-07-09 13:50:00+00:00,SELL,3293.15336,3300.77807,0.02,-15.32,0.14,SL,HIGH_VOLATILITY,0.8,53.64,0.66,TOKYO
2025-07-09 15:50:00+00:00,2025-07-09 22:10:00+00:00,SELL,3310.14714,3317.83589,0.01,-7.72,0.07,SL,TRENDING,0.8,23.71,0.49,LONDON
2025-07-09 23:55:00+00:00,2025-07-10 01:25:00+00:00,BUY,3317.07505,3323.40781,0.01,6.3,0.07,TP,TRENDING,0.8,34.74,1.14,NEW_YORK
2025-07-10 02:15:00+00:00,2025-07-10 13:55:00+00:00,BUY,3322.04791,3313.4048,0.01,-8.68,0.07,SL,TRENDING,0.8,63.35,1.3,TOKYO
2025-07-10 20:05:00+00:00,2025-07-11 00:30:00+00:00,BUY,3325.05912,3335.703,0.01,10.61,0.07,TP,HIGH_VOLATILITY,0.8,35.23,0.76,NEW_YORK
2025-07-11 01:05:00+00:00,2025-07-11 10:25:00+00:00,BUY,3328.74082,3343.94062,0.01,15.16,0.07,TP,TRENDING,0.8,27.91,0.99,TOKYO
2025-07-11 11:25:00+00:00,2025-07-11 14:50:00+00:00,BUY,3344.2765,3363.41114,0.02,38.2,0.14,TP,HIGH_VOLATILITY,0.8,24.8,1.23,LONDON
2025-07-11 19:05:00+00:00,2025-07-13 22:05:00+00:00,BUY,3357.08756,3360.82033,0.02,7.4,0.07,GAP,TRENDING,0.8,0.0,47.47,NEW_YORK
2025-07-13 23:50:00+00:00,2025-07-14 01:25:00+00:00,BUY,3368.62809,3360.87465,0.01,-7.79,0.07,SL,HIGH_VOLATILITY,0.8,36.04,0.82,NEW_YORK
2025-07-14 03:10:00+00:00,2025-07-14 12:45:00+00:00,BUY,3358.29271,3350.23721,0.03,-24.27,0.21,SL,HIGH_VOLATILITY,0.8,50.58,0.92,TOKYO
2025-07-14 14:45:00+00:00,2025-07-15 10:05:00+00:00,BUY,3342.42208,3365.74928,0.03,69.88,0.21,TP,HIGH_VOLATILITY,0.8,23.14,0.79,LONDON
2025-07-15 10:30:00+00:00,2025-07-15 11:45:00+00:00,BUY,3363.24974,3354.79186,0.03,-25.48,0.21,SL,TRENDING,0.8,25.29,0.9,LONDON
2025-07-15 14:35:00+00:00,2025-07-15 15:30:00+00:00,SELL,3350.99272,3330.41537,0.03,61.63,0.21,TP,HIGH_VOLATILITY,0.8,21.15,1.33,LONDON
2025-07-15 19:05:00+00:00,2025-07-16 01:30:00+00:00,SELL,3329.19618,3335.07137,0.02,-11.82,0.14,SL,HIGH_VOLATILITY,0.8,39.65,0.48,NEW_YORK
2025-07-16 03:15:00+00:00,2025-07-16 04:30:00+00:00,SELL,3328.26744,3335.79601,0.03,-22.69,0.21,SL,HIGH_VOLATILITY,0.8,32.17,0.56,TOKYO
2025-07-16 06:15:00+00:00,2025-07-16 12:45:00+00:00,SELL,3340.52417,3332.53924,0.05,39.75,0.35,TP,TRENDING,0.8,64.31,1.48,TOKYO
2025-07-16 12:55:00+00:00,2025-07-16 13:35:00+00:00,BUY,3335.15002,3327.94997,0.03,-21.71,0.21,SL,HIGH_VOLATILITY,0.8,29.76,1.79,LONDON
2025-07-16 19:05:00+00:00,2025-07-17 00:35:00+00:00,BUY,3349.10835,3342.19427,0.02,-13.9,0.14,SL,HIGH_VOLATILITY,0.8,27.25,0.79,NEW_YORK
2025-07-17 02:20:00+00:00,2025-07-17 07:45:00+00:00,SELL,3340.12699,3327.83607,0.01,12.26,0.07,TP,HIGH_VOLATILITY,0.8,39.17,1.1,TOKYO
2025-07-17 08:35:00+00:00,2025-07-17 12:30:00+00:00,SELL,3331.26665,3318.67488,0.05,62.78,0.35,TP,HIGH_VOLATILITY,0.8,54.65,0.43,TOKYO
2025-07-17 14:20:00+00:00,2025-07-17 15:00:00+00:00,SELL,3328.28488,3335.61382,0.03,-22.09,0.21,SL,HIGH_VOLATILITY,0.8,20.12,0.81,LONDON
2025-07-17 19:45:00+00:00,2025-07-18 03:25:00+00:00,BUY,3340.60103,3335.13889,0.01,-5.5,0.07,SL,HIGH_VOLATILITY,0.8,26.12,0.73,NEW_YORK
2025-07-18 05:10:00+00:00,2025-07-18 12:00:00+00:00,BUY,3339.14871,3358.87393,0.03,59.07,0.21,TP,HIGH_VOLATILITY,0.8,40.25,0.6,TOKYO
2025-07-18 13:05:00+00:00,2025-07-18 14:15:00+00:00,BUY,3358.21146,3351.13766,0.04,-28.44,0.28,SL,TRENDING,0.8,26.47,1.51,LONDON
2025-07-18 16:00:00+00:00,2025-07-18 19:30:00+00:00,BUY,3353.83057,3348.947,0.05,-24.59,0.35,SL,TRENDING,0.8,19.67,0.9,LONDON
2025-07-20 22:20:00+00:00,2025-07-21 00:15:00+00:00,BUY,3345.90806,3351.03799,0.03,15.28,0.21,TP,HIGH_VOLATILITY,0.8,28.48,1.14,NEW_YORK
2025-07-21 00:25:00+00:00,2025-07-21 05:35:00+00:00,BUY,3350.76382,3369.45908,0.03,55.98,0.21,TP,HIGH_VOLATILITY,0.8,64.01,0.58,TOKYO
2025-07-21 06:40:00+00:00,2025-07-21 13:45:00+00:00,BUY,3369.76345,3389.87635,0.03,60.23,0.21,TP,TRENDING,0.8,48.71,0.6,TOKYO
2025-07-21 15:40:00+00:00,2025-07-22 00:05:00+00:00,BUY,3397.02837,3390.79295,0.04,-25.08,0.28,SL,TRENDING,0.8,47.58,1.26,LONDON
2025-07-22 01:50:00+00:00,2025-07-22 13:00:00+00:00,BUY,3388.78249,3410.4998,0.04,86.73,0.28,TP,HIGH_VOLATILITY,0.8,71.63,0.78,TOKYO
2025-07-22 19:05:00+00:00,2025-07-23 01:00:00+00:00,BUY,3429.69369,3425.0445,0.03,-14.05,0.21,SL,TRENDING,0.8,40.73,1.12,NEW_YORK
2025-07-23 02:45:00+00:00,2025-07-23 13:00:00+00:00,BUY,3421.92561,3415.25262,0.04,-26.83,0.28,SL,HIGH_VOLATILITY,0.8,55.37,1.03,TOKYO
2025-07-23 15:05:00+00:00,2025-07-23 15:55:00+00:00,BUY,3410.68707,3405.54772,0.05,-25.87,0.35,SL,HIGH_VOLATILITY,0.8,21.06,0.57,LONDON
2025-07-23 20:40:00+00:00,2025-07-24 03:05:00+00:00,SELL,3389.75112,3379.9201,0.01,9.8,0.07,TP,HIGH_VOLATILITY,0.8,29.46,1.09,NEW_YORK
2025-07-24 03:50:00+00:00,2025-07-24 08:00:00+00:00,SELL,3385.51698,3366.33705,0.03,57.43,0.21,TP,HIGH_VOLATILITY,0.8,44.81,0.8,TOKYO
2025-07-24 08:35:00+00:00,2025-07-24 12:45:00+00:00,SELL,3373.90016,3356.79294,0.04,68.29,0.28,TP,HIGH_VOLATILITY,0.8,55.61,1.38,TOKYO
2025-07-24 13:50:00+00:00,2025-07-24 14:35:00+00:00,SELL,3371.60604,3377.10077,0.05,-27.65,0.35,SL,HIGH_VOLATILITY,0.8,28.02,1.7,LONDON
2025-07-24 19:20:00+00:00,2025-07-25 02:20:00+00:00,SELL,3371.91743,3364.26683,0.02,15.23,0.14,TP,HIGH_VOLATILITY,0.8,32.65,1.16,NEW_YORK
2025-07-25 03:50:00+00:00,2025-07-25 09:10:00+00:00,SELL,3361.51125,3343.96802,0.04,70.03,0.28,TP,HIGH_VOLATILITY,0.8,42.52,1.08,TOKYO
2025-07-25 09:35:00+00:00,2025-07-25 12:40:00+00:00,SELL,3347.95534,3337.94548,0.07,69.82,0.49,TP,HIGH_VOLATILITY,0.8,48.73,0.57,TOKYO
2025-07-25 13:00:00+00:00,2025-07-25 13:35:00+00:00,SELL,3340.69616,3346.94873,0.05,-31.44,0.35,SL,HIGH_VOLATILITY,0.8,29.98,0.88,LONDON
2025-07-25 19:05:00+00:00,2025-07-27 22:05:00+00:00,SELL,3339.34497,3329.50446,0.05,49.03,0.18,GAP,HIGH_VOLATILITY,0.8,0.0,36.05,NEW_YORK
2025-07-27 23:55:00+00:00,2025-07-28 03:50:00+00:00,SELL,3333.26394,3340.55826,0.02,-14.66,0.14,SL,HIGH_VOLATILITY,0.8,23.43,1.31,NEW_YORK
2025-07-28 05:35:00+00:00,2025-07-28 13:45:00+00:00,SELL,3339.82475,3320.55581,0.04,76.94,0.28,TP,HIGH_VOLATILITY,0.8,47.46,1.22,TOKYO
2025-07-28 15:35:00+00:00,2025-07-29 08:05:00+00:00,SELL,3315.84858,3323.32886,0.04,-30.06,0.28,SL,HIGH_VOLATILITY,0.8,32.76,0.84,LONDON
2025-07-29 09:50:00+00:00,2025-07-29 15:05:00+00:00,SELL,3325.12066,3333.12497,0.04,-32.16,0.28,SL,TRENDING,0.8,43.99,0.63,TOKYO
2025-07-29 20:05:00+00:00,2025-07-30 00:45:00+00:00,SELL,3324.90959,3331.14255,0.02,-12.54,0.14,SL,HIGH_VOLATILITY,0.8,35.45,1.14,NEW_YORK
2025-07-30 02:30:00+00:00,2025-07-30 12:50:00+00:00,SELL,3330.90816,3316.57861,0.04,57.18,0.28,TP,HIGH_VOLATILITY,0.8,49.78,0.88,TOKYO
2025-07-30 22:35:00+00:00,2025-07-30 23:55:00+00:00,SELL,3277.6217,3285.25564,0.02,-15.34,0.14,SL,HIGH_VOLATILITY,0.8,24.17,0.83,NEW_YORK
2025-07-31 01:40:00+00:00,2025-07-31 02:55:00+00:00,SELL,3289.40394,3297.08439,0.04,-30.86,0.28,SL,HIGH_VOLATILITY,0.8,38.17,1.51,TOKYO
2025-07-31 04:40:00+00:00,2025-07-31 05:55:00+00:00,SELL,3296.94954,3301.50539,0.05,-22.95,0.35,SL,HIGH_VOLATILITY,0.8,39.74,1.05,TOKYO
2025-07-31 11:40:00+00:00,2025-08-01 00:15:00+00:00,SELL,3305.51798,3286.85702,0.03,55.88,0.21,TP,HIGH_VOLATILITY,0.8,24.63,1.5,LONDON
2025-08-01 00:35:00+00:00,2025-08-01 03:10:00+00:00,SELL,3289.00225,3296.33085,0.04,-29.45,0.28,SL,HIGH_VOLATILITY,0.8,34.99,1.47,TOKYO
2025-08-01 05:00:00+00:00,2025-08-01 05:50:00+00:00,SELL,3292.0832,3299.10286,0.04,-28.22,0.28,SL,HIGH_VOLATILITY,0.8,35.5,1.08,TOKYO
2025-08-01 11:40:00+00:00,2025-08-01 12:30:00+00:00,SELL,3300.37795,3306.55051,0.03,-18.62,0.21,SL,TRENDING,0.8,30.95,1.51,LONDON
2025-08-03 23:45:00+00:00,2025-08-04 00:55:00+00:00,BUY,3358.03198,3351.32627,0.01,-6.74,0.07,SL,HIGH_VOLATILITY,0.8,25.39,0.82,NEW_YORK
2025-08-04 03:20:00+00:00,2025-08-04 13:00:00+00:00,BUY,3354.92278,3371.5142,0.01,16.56,0.07,TP,HIGH_VOLATILITY,0.8,48.94,0.52,TOKYO
2025-08-04 14:50:00+00:00,2025-08-05 06:40:00+00:00,BUY,3373.9053,3366.58459,0.02,-14.71,0.14,SL,HIGH_VOLATILITY,0.8,30.08,0.71,LONDON
2025-08-05 08:45:00+00:00,2025-08-05 09:40:00+00:00,BUY,3369.4774,3362.63674,0.02,-13.75,0.14,SL,HIGH_VOLATILITY,0.8,32.74,0.54,TOKYO
2025-08-05 11:25:00+00:00,2025-08-05 12:35:00+00:00,BUY,3352.9721,3365.7212,0.02,25.43,0.14,TP,HIGH_VOLATILITY,0.8,29.04,0.96,LONDON
2025-08-05 19:05:00+00:00,2025-08-06 01:50:00+00:00,BUY,3378.80405,3375.15401,0.02,-7.37,0.14,SL,TRENDING,0.8,40.31,0.54,NEW_YORK
2025-08-06 03:35:00+00:00,2025-08-06 07:20:00+00:00,BUY,3375.55637,3370.44866,0.03,-15.43,0.21,SL,HIGH_VOLATILITY,0.8,48.18,0.93,TOKYO
2025-08-06 09:05:00+00:00,2025-08-06 09:45:00+00:00,BUY,3366.74803,3360.67695,0.02,-12.21,0.14,SL,HIGH_VOLATILITY,0.8,35.71,0.8,TOKYO
2025-08-06 11:55:00+00:00,2025-08-07 06:55:00+00:00,BUY,3364.52509,3386.83372,0.01,22.27,0.07,TP,HIGH_VOLATILITY,0.8,28.64,0.5,LONDON
2025-08-07 08:25:00+00:00,2025-08-07 19:30:00+00:00,BUY,3374.79973,3395.53601,0.02,41.4,0.14,TP,HIGH_VOLATILITY,0.8,32.4,1.32,TOKYO
2025-08-07 22:20:00+00:00,2025-08-08 01:10:00+00:00,BUY,3390.78328,3383.37204,0.01,-7.45,0.07,SL,TRENDING,0.8,30.98,1.24,NEW_YORK
2025-08-08 03:10:00+00:00,2025-08-08 04:20:00+00:00,BUY,3384.46904,3397.80915,0.04,53.22,0.28,TP,HIGH_VOLATILITY,0.8,28.79,0.46,TOKYO
2025-08-08 05:05:00+00:00,2025-08-08 10:35:00+00:00,BUY,3395.33631,3387.49774,0.04,-31.49,0.28,SL,HIGH_VOLATILITY,0.8,39.74,1.34,TOKYO
2025-08-08 14:30:00+00:00,2025-08-10 22:05:00+00:00,BUY,3383.49698,3399.60246,0.04,64.28,0.14,GAP,HIGH_VOLATILITY,0.8,0.0,97.55,LONDON
2025-08-10 23:50:00+00:00,2025-08-11 00:10:00+00:00,BUY,3393.98237,3386.63579,0.02,-14.76,0.14,SL,HIGH_VOLATILITY,0.8,25.91,0.45,NEW_YORK
2025-08-11 02:50:00+00:00,2025-08-11 07:00:00+00:00,SELL,3378.07146,3363.21444,0.05,74.11,0.35,TP,HIGH_VOLATILITY,0.8,56.82,1.35,TOKYO
2025-08-11 08:25:00+00:00,2025-08-11 09:50:00+00:00,SELL,3365.51321,3354.27476,0.07,78.42,0.49,TP,HIGH_VOLATILITY,0.8,36.25,0.58,TOKYO
2025-08-11 10:20:00+00:00,2025-08-11 12:30:00+00:00,SELL,3362.26535,3346.00492,0.06,97.35,0.42,TP,HIGH_VOLATILITY,0.8,32.51,0.57,LONDON
2025-08-11 12:45:00+00:00,2025-08-11 13:55:00+00:00,SELL,3355.03025,3363.09124,0.05,-40.48,0.35,SL,HIGH_VOLATILITY,0.8,27.44,1.08,LONDON
2025-08-11 15:40:00+00:00,2025-08-11 17:40:00+00:00,SELL,3351.09169,3358.32959,0.05,-36.36,0.35,SL,HIGH_VOLATILITY,0.8,41.73,0.83,LONDON
2025-08-11 22:55:00+00:00,2025-08-12 00:15:00+00:00,SELL,3344.97021,3352.56045,0.01,-7.63,0.07,SL,HIGH_VOLATILITY,0.8,23.46,1.28,NEW_YORK
2025-08-12 02:30:00+00:00,2025-08-12 14:15:00+00:00,SELL,3352.55077,3335.34184,0.03,51.52,0.21,TP,HIGH_VOLATILITY,0.8,48.09,1.02,TOKYO
2025-08-12 19:05:00+00:00,2025-08-12 22:15:00+00:00,SELL,3348.92155,3352.98878,0.03,-12.31,0.21,SL,HIGH_VOLATILITY,0.8,30.82,0.74,NEW_YORK
2025-08-13 00:00:00+00:00,2025-08-13 02:45:00+00:00,SELL,3350.56756,3353.94594,0.03,-10.24,0.21,SL,HIGH_VOLATILITY,0.8,30.5,1.24,NEW_YORK
2025-08-13 04:30:00+00:00,2025-08-13 06:15:00+00:00,SELL,3350.68216,3355.97622,0.06,-31.97,0.42,SL,HIGH_VOLATILITY,0.8,55.8,0.78,TOKYO
2025-08-13 08:05:00+00:00,2025-08-13 08:45:00+00:00,BUY,3353.51398,3360.49427,0.06,41.67,0.42,TP,HIGH_VOLATILITY,0.8,41.98,0.99,TOKYO
2025-08-13 10:35:00+00:00,2025-08-13 12:05:00+00:00,BUY,3366.04874,3358.32421,0.05,-38.8,0.35,SL,TRENDING,0.8,28.05,0.62,LONDON
2025-08-13 13:50:00+00:00,2025-08-13 14:05:00+00:00,SELL,3361.84376,3370.12199,0.03,-24.94,0.21,SL,TRENDING,0.8,31.22,1.32,LONDON
2025-08-14 01:40:00+00:00,2025-08-14 03:00:00+00:00,BUY,3366.64218,3362.00463,0.04,-18.69,0.28,SL,HIGH_VOLATILITY,0.8,37.27,0.82,TOKYO
2025-08-14 04:45:00+00:00,2025-08-14 07:00:00+00:00,SELL,3360.80371,3364.66808,0.04,-15.6,0.28,SL,HIGH_VOLATILITY,0.8,42.53,1.33,TOKYO
2025-08-14 11:40:00+00:00,2025-08-14 16:15:00+00:00,SELL,3354.96788,3331.33111,0.01,23.6,0.07,TP,HIGH_VOLATILITY,0.8,21.95,0.91,LONDON
2025-08-14 19:05:00+00:00,2025-08-15 03:30:00+00:00,SELL,3340.41454,3344.03529,0.02,-7.31,0.14,SL,HIGH_VOLATILITY,0.8,21.8,0.95,NEW_YORK
2025-08-15 05:15:00+00:00,2025-08-17 22:05:00+00:00,SELL,3345.97301,3334.8823,0.03,33.17,0.1,GAP,HIGH_VOLATILITY,0.8,0.0,31.33,TOKYO
2025-08-18 01:35:00+00:00,2025-08-18 04:55:00+00:00,BUY,3341.19531,3357.52562,0.03,48.89,0.21,TP,HIGH_VOLATILITY,0.8,34.66,1.23,TOKYO
2025-08-18 05:30:00+00:00,2025-08-18 12:55:00+00:00,BUY,3351.6388,3343.71957,0.04,-31.82,0.28,SL,HIGH_VOLATILITY,0.8,53.79,1.21,TOKYO
2025-08-18 15:10:00+00:00,2025-08-19 03:20:00+00:00,SELL,3333.91618,3341.86284,0.03,-23.94,0.21,SL,HIGH_VOLATILITY,0.8,23.07,1.38,LONDON
2025-08-19 05:05:00+00:00,2025-08-19 10:10:00+00:00,SELL,3338.24145,3343.25427,0.04,-20.19,0.28,SL,HIGH_VOLATILITY,0.8,36.23,0.56,TOKYO
2025-08-19 11:55:00+00:00,2025-08-19 14:50:00+00:00,SELL,3340.61578,3321.84237,0.03,56.22,0.21,TP,HIGH_VOLATILITY,0.8,29.35,1.12,LONDON
2025-08-19 19:05:00+00:00,2025-08-20 05:50:00+00:00,SELL,3318.54541,3322.35001,0.04,-15.36,0.28,SL,HIGH_VOLATILITY,0.8,23.18,0.76,NEW_YORK
2025-08-20 07:35:00+00:00,2025-08-20 11:15:00+00:00,SELL,3324.44821,3330.05731,0.05,-28.22,0.35,SL,TRENDING,0.8,41.32,0.98,TOKYO
2025-08-20 13:50:00+00:00,2025-08-21 10:35:00+00:00,BUY,3341.32807,3333.78541,0.02,-15.16,0.14,SL,TRENDING,0.8,23.96,1.48,LONDON
2025-08-21 13:55:00+00:00,2025-08-22 04:15:00+00:00,BUY,3338.49238,3330.88499,0.02,-15.28,0.14,SL,HIGH_VOLATILITY,0.8,18.94,0.68,LONDON
2025-08-22 06:00:00+00:00,2025-08-22 07:05:00+00:00,SELL,3330.06524,3333.22927,0.04,-12.8,0.28,SL,HIGH_VOLATILITY,0.8,51.68,0.88,TOKYO
2025-08-22 08:50:00+00:00,2025-08-22 13:40:00+00:00,SELL,3329.46831,3335.42304,0.01,-5.99,0.07,SL,HIGH_VOLATILITY,0.8,57.87,0.57,TOKYO
2025-08-22 19:05:00+00:00,2025-08-24 22:05:00+00:00,BUY,3372.04421,3368.40821,0.01,-3.67,0.04,GAP,TRENDING,0.8,0.0,33.58,NEW_YORK
2025-08-24 23:50:00+00:00,2025-08-25 00:45:00+00:00,BUY,3369.48321,3363.84544,0.01,-5.67,0.07,SL,TRENDING,0.8,31.3,0.76,NEW_YORK
2025-08-25 02:30:00+00:00,2025-08-25 14:50:00+00:00,BUY,3362.77072,3375.28979,0.01,12.48,0.07,TP,HIGH_VOLATILITY,0.8,45.55,0.72,TOKYO
2025-08-25 15:05:00+00:00,2025-08-25 19:50:00+00:00,BUY,3374.61547,3366.58653,0.01,-8.06,0.07,SL,HIGH_VOLATILITY,0.8,24.96,0.89,LONDON
2025-08-25 22:35:00+00:00,2025-08-25 23:30:00+00:00,SELL,3364.29502,3353.39094,0.01,10.87,0.07,TP,HIGH_VOLATILITY,0.8,53.58,0.7,NEW_YORK
2025-08-26 01:35:00+00:00,2025-08-27 16:45:00+00:00,BUY,3373.34187,3397.19854,0.01,23.82,0.07,TP,HIGH_VOLATILITY,0.8,40.12,0.65,TOKYO
2025-08-27 19:05:00+00:00,2025-08-28 01:00:00+00:00,BUY,3395.66168,3390.12533,0.01,-5.57,0.07,SL,TRENDING,0.8,33.23,0.95,NEW_YORK
2025-08-28 02:45:00+00:00,2025-08-28 13:50:00+00:00,BUY,3388.53256,3409.33045,0.02,41.53,0.14,TP,HIGH_VOLATILITY,0.8,50.25,0.7,TOKYO
2025-08-28 15:25:00+00:00,2025-08-29 14:05:00+00:00,BUY,3408.0481,3432.19705,0.03,72.34,0.21,TP,TRENDING,0.8,28.91,1.06,LONDON
2025-08-29 19:05:00+00:00,2025-08-31 22:05:00+00:00,BUY,3443.48821,3445.31591,0.03,5.38,0.1,GAP,TRENDING,0.8,0.0,55.01,NEW_YORK
2025-08-31 23:50:00+00:00,2025-09-01 01:05:00+00:00,BUY,3446.75482,3440.90672,0.03,-17.65,0.21,SL,TRENDING,0.8,31.71,1.14,NEW_YORK
2025-09-01 07:25:00+00:00,2025-09-01 22:00:00+00:00,BUY,3473.66468,3475.97814,0.05,11.39,0.18,GAP,HIGH_VOLATILITY,0.8,0.0,32.09,TOKYO
2025-09-01 23:45:00+00:00,2025-09-02 01:35:00+00:00,BUY,3479.48992,3499.0203,0.03,58.49,0.21,TP,HIGH_VOLATILITY,0.8,39.82,1.24,NEW_YORK
2025-09-02 03:20:00+00:00,2025-09-02 06:25:00+00:00,BUY,3492.55608,3484.31588,0.05,-41.38,0.35,SL,HIGH_VOLATILITY,0.8,46.11,0.66,TOKYO
2025-09-02 08:10:00+00:00,2025-09-02 12:00:00+00:00,BUY,3472.90331,3491.94381,0.05,95.03,0.35,TP,HIGH_VOLATILITY,0.8,40.83,1.15,TOKYO
2025-09-02 12:40:00+00:00,2025-09-02 14:05:00+00:00,BUY,3475.42658,3494.25715,0.06,112.77,0.42,TP,HIGH_VOLATILITY,0.8,26.3,1.73,LONDON
2025-09-02 20:35:00+00:00,2025-09-02 22:40:00+00:00,BUY,3536.72391,3529.33432,0.03,-22.27,0.21,SL,TRENDING,0.8,22.51,1.03,NEW_YORK
2025-09-03 03:00:00+00:00,2025-09-03 13:00:00+00:00,BUY,3532.20289,3553.14863,0.06,125.46,0.42,TP,HIGH_VOLATILITY,0.8,53.75,1.18,TOKYO
2025-09-03 19:20:00+00:00,2025-09-03 23:10:00+00:00,BUY,3565.77237,3557.57466,0.03,-24.7,0.21,SL,TRENDING,0.8,22.75,1.22,NEW_YORK
2025-09-04 01:25:00+00:00,2025-09-04 01:35:00+00:00,BUY,3554.29433,3547.78819,0.07,-45.79,0.49,SL,HIGH_VOLATILITY,0.8,55.23,1.41,TOKYO
2025-09-04 05:05:00+00:00,2025-09-04 12:15:00+00:00,BUY,3530.0187,3552.4174,0.05,111.82,0.35,TP,HIGH_VOLATILITY,0.8,37.99,0.91,TOKYO
2025-09-04 19:05:00+00:00,2025-09-05 12:30:00+00:00,BUY,3546.19427,3561.46748,0.03,45.71,0.21,TP,HIGH_VOLATILITY,0.8,38.84,1.04,NEW_YORK
2025-09-05 19:05:00+00:00,2025-09-05 20:00:00+00:00,BUY,3595.77687,3588.75946,0.01,-7.05,0.07,SL,TRENDING,0.8,19.43,0.57,NEW_YORK
2025-09-07 23:05:00+00:00,2025-09-08 03:45:00+00:00,BUY,3591.36366,3583.72522,0.01,-7.67,0.07,SL,HIGH_VOLATILITY,0.8,24.71,1.08,NEW_YORK
2025-09-08 05:30:00+00:00,2025-09-08 07:00:00+00:00,BUY,3583.21338,3600.37778,0.07,119.91,0.49,TP,HIGH_VOLATILITY,0.8,42.32,0.87,TOKYO
2025-09-08 09:35:00+00:00,2025-09-08 13:45:00+00:00,BUY,3612.32942,3633.18797,0.06,124.94,0.42,TP,TRENDING,0.8,54.05,1.19,TOKYO
2025-09-08 19:05:00+00:00,2025-09-08 23:15:00+00:00,BUY,3635.72187,3628.48178,0.03,-21.83,0.21,SL,TRENDING,0.8,33.0,0.45,NEW_YORK
2025-09-09 01:10:00+00:00,2025-09-09 04:40:00+00:00,BUY,3637.12171,3655.15136,0.07,125.96,0.49,TP,HIGH_VOLATILITY,0.8,32.76,1.71,TOKYO
2025-09-09 06:00:00+00:00,2025-09-09 06:05:00+00:00,BUY,3655.7282,3647.03917,0.06,-52.34,0.42,SL,TRENDING,0.8,41.79,1.07,TOKYO
2025-09-09 08:15:00+00:00,2025-09-09 13:35:00+00:00,BUY,3643.23127,3664.68305,0.07,149.92,0.49,TP,HIGH_VOLATILITY,0.8,46.71,1.01,TOKYO
2025-09-09 19:15:00+00:00,2025-09-09 19:40:00+00:00,BUY,3635.84201,3632.10912,0.04,-15.07,0.28,SL,HIGH_VOLATILITY,0.8,25.64,1.09,NEW_YORK
2025-09-09 22:25:00+00:00,2025-09-09 23:20:00+00:00,BUY,3626.05561,3639.99246,0.04,55.61,0.28,TP,HIGH_VOLATILITY,0.8,35.62,1.42,NEW_YORK
2025-09-10 00:20:00+00:00,2025-09-10 00:50:00+00:00,BUY,3630.16868,3622.24208,0.07,-55.73,0.49,SL,HIGH_VOLATILITY,0.8,47.22,0.96,TOKYO
2025-09-10 03:35:00+00:00,2025-09-10 09:45:00+00:00,BUY,3634.77265,3653.89401,0.07,133.6,0.49,TP,HIGH_VOLATILITY,0.8,36.57,0.46,TOKYO
2025-09-10 11:05:00+00:00,2025-09-10 12:35:00+00:00,BUY,3651.421,3646.76646,0.12,-56.27,0.84,SL,TRENDING,0.8,28.78,1.08,LONDON
2025-09-10 14:50:00+00:00,2025-09-10 15:25:00+00:00,BUY,3645.158,3638.83937,0.09,-57.18,0.63,SL,HIGH_VOLATILITY,0.8,29.05,1.08,LONDON
2025-09-11 01:40:00+00:00,2025-09-11 02:30:00+00:00,BUY,3644.4148,3636.90462,0.05,-37.73,0.35,SL,HIGH_VOLATILITY,0.8,42.92,0.7,TOKYO
2025-09-11 04:15:00+00:00,2025-09-11 05:30:00+00:00,BUY,3634.07969,3626.62281,0.04,-29.97,0.28,SL,HIGH_VOLATILITY,0.8,27.33,0.45,TOKYO
