time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-12-03 01:00,2025-12-03 09:05,BUY,4215.46056,4198.00695,0.01,-17.45,SL,HIGH_VOLATILITY,0.8587,0.5,0.06
2025-12-03 12:30,2025-12-04 03:00,BUY,4209.79755,4192.91392,0.01,-16.88,SL,HIGH_VOLATILITY,0.848,0.5,0.06
2025-12-04 16:05,2025-12-08 15:05,BUY,4213.92944,4185.29774,0.01,-28.63,SL,HIGH_VOLATILITY,0.8208,0.5,0.04
2025-12-10 20:00,2025-12-12 14:50,BUY,4223.74966,4348.51569,0.01,124.77,TP,RANGING,0.8086,0.5,0.17
2025-12-12 21:20,2025-12-16 05:30,BUY,4302.94773,4276.49116,0.01,-26.46,SL,HIGH_VOLATILITY,0.8086,0.5,0.07
2025-12-16 12:15,2025-12-17 15:30,BUY,4290.59045,4346.14489,0.01,55.55,TP,HIGH_VOLATILITY,0.8494,0.5,0.15
2025-12-17 20:10,2025-12-18 09:55,BUY,4339.18168,4320.76805,0.01,-18.41,SL,HIGH_VOLATILITY,0.8549,0.5,0.07
2025-12-18 13:30,2025-12-18 14:45,BUY,4329.26398,4310.21925,0.01,-19.04,SL,HIGH_VOLATILITY,0.7519,0.5,0.1
2025-12-18 16:05,2025-12-23 01:10,BUY,4346.85928,4483.25879,0.01,136.4,TP,HIGH_VOLATILITY,0.8408,0.5,0.13
2025-12-23 02:30,2025-12-23 14:05,BUY,4492.84938,4460.64196,0.01,-32.21,SL,RANGING,0.8899,0.5,0.14
2025-12-23 16:50,2025-12-29 13:45,BUY,4475.15642,4422.35172,0.01,-52.8,SL,HIGH_VOLATILITY,0.7609,0.5,0.14
2025-12-30 14:55,2026-01-05 01:00,SELL,4366.37689,4412.9819,0.01,-46.61,SL,HIGH_VOLATILITY,0.8392,0.5,0.01
2026-01-05 14:40,2026-01-11 23:20,BUY,4429.62043,4534.10841,0.01,104.49,TP,HIGH_VOLATILITY,0.8996,0.5,0.14
2026-01-11 23:25,2026-01-18 23:25,BUY,4537.84377,4679.95927,0.01,142.12,TP,RANGING,0.7549,0.5,0.08
2026-01-19 12:20,2026-01-20 07:20,BUY,4670.66977,4719.47534,0.01,48.81,TP,HIGH_VOLATILITY,0.8177,0.5,0.18
2026-01-20 08:55,2026-01-21 01:25,BUY,4729.23554,4819.41141,0.01,90.18,TP,RANGING,0.8031,0.5,0.05
2026-01-21 04:50,2026-01-21 17:30,BUY,4866.03141,4811.23893,0.01,-54.79,SL,TRENDING,0.8005,0.5,0.14
2026-01-22 05:50,2026-01-22 21:30,BUY,4818.08997,4933.58377,0.01,115.49,TP,HIGH_VOLATILITY,0.7583,0.5,0.1
2026-01-22 21:35,2026-01-26 01:10,BUY,4935.98937,5055.32596,0.01,119.34,TP,TRENDING,0.7532,0.5,0.04
2026-01-26 02:25,2026-01-26 19:45,BUY,5087.84495,5017.53258,0.01,-70.31,SL,TRENDING,0.7761,0.5,0.19
2026-01-27 01:10,2026-01-28 08:30,BUY,5071.59361,5306.21747,0.01,234.62,TP,HIGH_VOLATILITY,0.8632,0.5,0.06
2026-01-28 12:35,2026-01-28 21:45,BUY,5270.02196,5399.15198,0.01,129.13,TP,HIGH_VOLATILITY,0.8766,0.5,0.1
2026-01-28 21:55,2026-01-29 15:25,BUY,5417.51072,5261.748,0.01,-155.76,SL,TRENDING,0.885,0.5,0.17
2026-01-29 23:35,2026-01-30 02:05,BUY,5424.56453,5272.63935,0.01,-151.93,SL,HIGH_VOLATILITY,0.8917,0.5,0.15
2026-02-02 05:55,2026-02-02 11:35,SELL,4549.37235,4774.05454,0.01,-224.68,SL,HIGH_VOLATILITY,0.8226,0.5,0.17
2026-02-02 15:20,2026-02-03 01:15,SELL,4697.69302,4841.17097,0.01,-143.48,SL,HIGH_VOLATILITY,0.8813,0.5,0.2
2026-02-05 01:15,2026-02-08 23:45,SELL,4944.5083,5044.46887,0.01,-99.96,SL,HIGH_VOLATILITY,0.8694,0.5,0.17
2026-02-09 03:00,2026-02-12 16:10,BUY,5016.15521,4952.76083,0.01,-63.39,SL,HIGH_VOLATILITY,0.8465,0.5,0.02
2026-02-13 05:50,2026-02-13 15:25,SELL,4955.05693,5011.85273,0.01,-56.8,SL,HIGH_VOLATILITY,0.8462,0.5,0.01
2026-02-17 00:05,2026-02-17 05:20,SELL,4978.60042,4893.17245,0.01,85.43,TP,HIGH_VOLATILITY,0.7715,0.5,0.16
2026-02-17 10:40,2026-02-18 13:00,SELL,4921.77852,4951.75665,0.01,-29.98,SL,HIGH_VOLATILITY,0.8767,0.5,0.15
2026-02-19 15:00,2026-02-22 23:05,BUY,5003.93978,5132.72566,0.01,128.79,TP,HIGH_VOLATILITY,0.862,0.5,0.18
2026-02-22 23:10,2026-03-01 23:40,BUY,5146.54255,5387.30216,0.01,240.76,TP,TRENDING,0.8273,0.5,0.05
2026-03-02 07:20,2026-03-02 14:25,BUY,5413.79515,5327.08415,0.01,-86.71,SL,HIGH_VOLATILITY,0.8349,0.5,0.01
2026-03-03 00:00,2026-03-03 05:50,BUY,5342.08375,5310.15684,0.01,-31.93,SL,HIGH_VOLATILITY,0.8668,0.5,0.17
2026-03-04 06:05,2026-03-04 10:05,SELL,5142.06888,5194.4516,0.01,-52.38,SL,HIGH_VOLATILITY,0.7673,0.5,0.01
2026-03-04 13:55,2026-03-09 00:10,SELL,5167.88754,5043.40764,0.01,124.48,TP,HIGH_VOLATILITY,0.8195,0.5,0.05
2026-03-09 00:15,2026-03-10 13:00,SELL,5036.82203,5197.40867,0.01,-160.59,SL,HIGH_VOLATILITY,0.8026,0.5,0.1
2026-03-10 13:05,2026-03-11 13:50,BUY,5200.20504,5153.4004,0.01,-46.8,SL,RANGING,0.7713,0.5,0.1
2026-03-12 17:45,2026-03-15 23:20,SELL,5107.61215,4984.27398,0.01,123.34,TP,HIGH_VOLATILITY,0.8403,0.5,0.09
2026-03-16 01:20,2026-03-18 13:15,SELL,4995.23904,4844.46188,0.01,150.78,TP,HIGH_VOLATILITY,0.8263,0.5,0.1
2026-03-18 18:35,2026-03-19 06:45,SELL,4876.02419,4760.68211,0.01,115.34,TP,HIGH_VOLATILITY,0.8872,0.5,0.18
2026-03-19 06:50,2026-03-23 00:15,SELL,4754.12239,4422.50112,0.01,331.62,TP,HIGH_VOLATILITY,0.8694,0.5,0.06
2026-03-23 00:20,2026-03-25 00:30,SELL,4439.85511,4559.7372,0.01,-119.88,SL,HIGH_VOLATILITY,0.8089,0.5,0.19
2026-03-25 20:30,2026-03-26 16:20,SELL,4520.90542,4390.56209,0.01,130.34,TP,HIGH_VOLATILITY,0.7988,0.5,0.06
