time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-02-21 01:00,2025-02-21 01:30,BUY,2945.54722,2935.68054,0.01,-9.87,SL,HIGH_VOLATILITY,0.83,0.5,0.02
2025-02-24 20:30,2025-02-25 03:30,BUY,2950.60633,2943.88586,0.02,-13.44,SL,HIGH_VOLATILITY,0.7598,0.5,0.03
2025-03-04 20:00,2025-03-05 01:00,BUY,2918.64571,2905.52705,0.01,-13.12,SL,HIGH_VOLATILITY,0.8016,0.5,0.07
2025-03-05 05:30,2025-03-05 13:30,BUY,2918.65134,2905.82409,0.01,-12.83,SL,HIGH_VOLATILITY,0.8233,0.5,0.03
2025-03-06 01:30,2025-03-06 07:30,BUY,2924.61291,2914.40999,0.01,-10.2,SL,HIGH_VOLATILITY,0.845,0.5,0.19
2025-03-16 23:00,2025-03-18 12:30,BUY,2993.99134,3035.67113,0.01,41.68,TP,HIGH_VOLATILITY,0.8931,0.5,0.03
2025-03-19 11:00,2025-03-21 13:30,BUY,3039.38252,3020.25854,0.01,-19.12,SL,HIGH_VOLATILITY,0.7755,0.5,0.05
2025-03-27 00:00,2025-03-27 09:30,BUY,3023.36724,3040.77145,0.02,34.81,TP,HIGH_VOLATILITY,0.8902,0.5,0.02
2025-03-27 18:00,2025-03-28 06:30,BUY,3054.76443,3083.93749,0.01,29.17,TP,HIGH_VOLATILITY,0.8473,0.5,0.04
2025-04-02 16:00,2025-04-02 20:00,BUY,3132.38905,3116.15111,0.01,-16.24,SL,HIGH_VOLATILITY,0.8096,0.5,0.1
2025-04-11 20:30,2025-04-13 22:00,BUY,3237.52496,3223.93963,0.01,-13.59,SL,HIGH_VOLATILITY,0.8989,0.5,0.09
2025-04-14 01:30,2025-04-14 10:00,BUY,3239.70801,3211.80227,0.01,-27.91,SL,HIGH_VOLATILITY,0.8573,0.5,0.1
2025-04-15 19:30,2025-04-16 00:00,BUY,3229.79976,3255.70143,0.02,51.8,TP,HIGH_VOLATILITY,0.8168,0.5,0.18
2025-04-17 20:00,2025-04-21 02:00,BUY,3324.8432,3379.0531,0.01,54.21,TP,HIGH_VOLATILITY,0.814,0.5,0.02
2025-04-21 17:30,2025-04-22 03:00,BUY,3422.51366,3486.76354,0.01,64.25,TP,HIGH_VOLATILITY,0.7748,0.5,0.17
