time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-06-24 23:00,2025-06-25 00:20,SELL,3322.43063,3327.34334,0.02,-9.83,SL,HIGH_VOLATILITY,0.8186,0.5,0.14
2025-06-25 07:40,2025-06-25 12:45,SELL,3335.24548,3318.22159,0.02,34.05,TP,HIGH_VOLATILITY,0.8425,0.5,0.15
2025-07-01 20:00,2025-07-01 23:00,BUY,3337.76368,3337.7617,0.02,-0.0,SL,HIGH_VOLATILITY,0.8783,0.5,0.17
2025-07-01 23:35,2025-07-02 00:25,BUY,3339.35858,3339.3578,0.02,-0.0,SL,HIGH_VOLATILITY,0.782,0.5,0.16
2025-07-02 00:35,2025-07-02 01:10,BUY,3336.78924,3336.78787,0.02,-0.0,SL,HIGH_VOLATILITY,0.8996,0.5,0.12
2025-07-02 01:40,2025-07-02 05:35,BUY,3333.2357,3338.59311,0.02,10.71,SL,HIGH_VOLATILITY,0.8757,0.5,0.07
2025-07-02 05:40,2025-07-02 06:45,BUY,3337.34429,3332.00269,0.02,-10.68,SL,HIGH_VOLATILITY,0.8483,0.5,0.13
2025-07-02 12:10,2025-07-02 13:00,BUY,3338.03293,3342.78283,0.02,9.5,SL,HIGH_VOLATILITY,0.8014,0.5,0.09
2025-07-02 23:40,2025-07-03 00:05,BUY,3350.8168,3344.877,0.02,-11.88,SL,HIGH_VOLATILITY,0.8731,0.5,0.18
2025-07-03 00:25,2025-07-03 06:00,BUY,3346.47917,3362.61521,0.02,32.27,TP,HIGH_VOLATILITY,0.8146,0.5,0.12
2025-07-04 00:10,2025-07-04 03:00,BUY,3326.40289,3326.40284,0.02,-0.0,SL,HIGH_VOLATILITY,0.817,0.5,0.19
2025-07-08 11:15,2025-07-08 11:45,SELL,3327.08308,3323.51438,0.02,7.14,SL,HIGH_VOLATILITY,0.824,0.5,0.09
2025-07-08 12:05,2025-07-08 13:20,SELL,3328.2387,3323.60012,0.02,9.28,SL,HIGH_VOLATILITY,0.8756,0.5,0.03
