time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-06-24 10:40,2025-06-24 12:10,SELL,3326.95808,3313.42473,0.01,13.53,TP,HIGH_VOLATILITY,0.7854,0.5,0.19
2025-06-24 17:30,2025-06-25 00:20,SELL,3320.62464,3327.99648,0.01,-7.37,SL,HIGH_VOLATILITY,0.8889,0.5,0.04
2025-06-25 03:30,2025-06-25 07:40,SELL,3329.80902,3335.28116,0.02,-10.94,SL,HIGH_VOLATILITY,0.7653,0.5,0.2
2025-06-25 10:30,2025-06-25 14:00,SELL,3325.77018,3318.83639,0.01,6.93,SL,HIGH_VOLATILITY,0.8209,0.5,0.08
2025-06-25 15:00,2025-06-25 16:35,SELL,3324.98094,3331.24606,0.02,-12.53,SL,HIGH_VOLATILITY,0.8609,0.5,0.01
2025-06-25 20:10,2025-06-26 00:30,BUY,3332.40088,3332.40016,0.02,-0.0,SL,HIGH_VOLATILITY,0.7652,0.5,0.09
2025-06-26 01:00,2025-06-26 04:30,BUY,3334.33949,3334.33936,0.01,-0.0,SL,HIGH_VOLATILITY,0.7774,0.5,0.05
2025-06-26 04:40,2025-06-26 07:30,BUY,3335.09079,3345.99844,0.02,21.82,TP,HIGH_VOLATILITY,0.8409,0.5,0.18
2025-06-26 11:05,2025-06-26 12:10,SELL,3341.85868,3336.66751,0.02,10.38,SL,HIGH_VOLATILITY,0.7893,0.5,0.03
2025-06-26 12:25,2025-06-26 12:40,SELL,3342.81702,3330.54869,0.02,24.54,TP,HIGH_VOLATILITY,0.814,0.5,0.1
2025-06-26 19:00,2025-06-26 23:50,SELL,3333.54648,3318.13101,0.01,15.42,TP,HIGH_VOLATILITY,0.8672,0.5,0.15
2025-06-27 00:50,2025-06-27 03:15,SELL,3317.85783,3302.34125,0.01,15.52,TP,HIGH_VOLATILITY,0.8605,0.5,0.12
2025-06-27 05:15,2025-06-27 08:45,SELL,3296.88434,3289.33464,0.01,7.55,SL,HIGH_VOLATILITY,0.844,0.5,0.17
2025-06-27 08:55,2025-06-27 11:55,SELL,3289.42665,3282.7219,0.01,6.7,SL,HIGH_VOLATILITY,0.8329,0.5,0.03
2025-06-27 20:30,2025-06-29 22:20,SELL,3273.22603,3258.19953,0.01,15.03,TP,HIGH_VOLATILITY,0.801,0.5,0.1
2025-06-30 02:30,2025-06-30 05:50,SELL,3282.86339,3290.49735,0.01,-7.63,SL,HIGH_VOLATILITY,0.8017,0.5,0.06
2025-06-30 17:40,2025-06-30 19:35,BUY,3293.71884,3307.86171,0.02,28.29,TP,HIGH_VOLATILITY,0.8022,0.5,0.08
2025-07-01 17:35,2025-07-01 23:00,BUY,3337.65961,3337.65914,0.02,-0.0,SL,HIGH_VOLATILITY,0.7726,0.5,0.16
2025-07-01 23:20,2025-07-02 00:25,BUY,3339.08949,3339.08873,0.02,-0.0,SL,HIGH_VOLATILITY,0.8107,0.5,0.15
2025-07-02 00:35,2025-07-02 01:10,BUY,3336.78852,3336.78663,0.02,-0.0,SL,HIGH_VOLATILITY,0.7668,0.5,0.05
2025-07-02 01:25,2025-07-02 02:05,BUY,3335.2502,3328.72242,0.02,-13.06,SL,HIGH_VOLATILITY,0.7713,0.5,0.02
2025-07-02 02:10,2025-07-02 03:45,BUY,3330.1947,3341.00094,0.02,21.61,TP,HIGH_VOLATILITY,0.8163,0.5,0.07
2025-07-02 04:40,2025-07-02 06:20,BUY,3340.05714,3333.5395,0.02,-13.04,SL,HIGH_VOLATILITY,0.754,0.5,0.01
