time,exit_time,direction,entry,exit,lot,pnl,commission,result,regime,ai_score,spread,slippage,session
2025-06-30 02:05:00+00:00,2025-06-30 02:15:00+00:00,SELL,3281.32197,3280.58901,0.03,2.09,0.21,SL,HIGH_VOLATILITY,0.8,76.34,0.0,TOKYO
2025-06-30 12:20:00+00:00,2025-06-30 12:30:00+00:00,SELL,3285.11739,3284.52206,0.03,1.68,0.21,SL,HIGH_VOLATILITY,0.8,55.87,0.06,LONDON
2025-07-01 02:00:00+00:00,2025-07-01 02:10:00+00:00,BUY,3316.70481,3317.05264,0.03,0.94,0.21,SL,TRENDING,0.8,49.7,0.13,TOKYO
2025-07-01 04:00:00+00:00,2025-07-01 04:10:00+00:00,BUY,3321.08666,3321.07896,0.02,-0.09,0.14,SL,TRENDING,0.8,45.24,0.26,TOKYO
2025-07-01 11:35:00+00:00,2025-07-01 11:45:00+00:00,BUY,3349.04554,3349.20872,0.03,0.38,0.21,SL,TRENDING,0.8,50.61,0.65,LONDON
2025-07-02 01:35:00+00:00,2025-07-02 01:45:00+00:00,BUY,3332.86734,3333.12075,0.04,0.87,0.28,SL,HIGH_VOLATILITY,0.8,60.13,0.39,TOKYO
2025-07-02 04:30:00+00:00,2025-07-02 04:40:00+00:00,BUY,3340.40307,3340.53919,0.04,0.4,0.28,SL,HIGH_VOLATILITY,0.8,38.58,0.28,TOKYO
2025-07-02 11:35:00+00:00,2025-07-02 11:45:00+00:00,BUY,3343.78249,3343.77457,0.03,-0.13,0.21,SL,TRENDING,0.8,44.81,0.56,LONDON
2025-07-03 01:40:00+00:00,2025-07-03 01:50:00+00:00,BUY,3346.60302,3346.59901,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,51.83,0.37,TOKYO
2025-07-03 03:30:00+00:00,2025-07-03 03:40:00+00:00,BUY,3347.74625,3347.98384,0.04,0.81,0.28,SL,HIGH_VOLATILITY,0.8,39.62,0.99,TOKYO
2025-07-03 11:35:00+00:00,2025-07-03 11:45:00+00:00,BUY,3346.91939,3346.9104,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,43.75,0.48,LONDON
2025-07-04 01:35:00+00:00,2025-07-04 01:45:00+00:00,BUY,3329.45509,3330.33434,0.04,3.38,0.28,SL,HIGH_VOLATILITY,0.8,42.64,0.95,TOKYO
2025-07-04 05:00:00+00:00,2025-07-04 05:10:00+00:00,BUY,3341.94483,3341.93391,0.03,-0.14,0.21,SL,TRENDING,0.8,34.72,0.94,TOKYO
2025-07-04 11:35:00+00:00,2025-07-04 11:50:00+00:00,SELL,3337.64042,3336.44792,0.07,8.1,0.49,SL,HIGH_VOLATILITY,0.8,39.98,0.56,LONDON
2025-07-07 00:55:00+00:00,2025-07-07 01:05:00+00:00,SELL,3326.50416,3323.5975,0.03,8.61,0.21,SL,HIGH_VOLATILITY,0.8,53.78,0.08,TOKYO
2025-07-07 03:30:00+00:00,2025-07-07 03:40:00+00:00,SELL,3313.45508,3312.81989,0.03,1.8,0.21,SL,HIGH_VOLATILITY,0.8,60.31,0.89,TOKYO
2025-07-07 11:50:00+00:00,2025-07-07 12:00:00+00:00,SELL,3304.69297,3302.85399,0.03,5.41,0.21,SL,HIGH_VOLATILITY,0.8,69.83,0.0,LONDON
2025-07-08 01:40:00+00:00,2025-07-08 01:50:00+00:00,BUY,3335.1875,3335.78951,0.02,1.13,0.14,SL,TRENDING,0.8,52.09,0.97,TOKYO
2025-07-08 03:30:00+00:00,2025-07-08 03:40:00+00:00,BUY,3332.14976,3332.14637,0.04,-0.15,0.28,SL,HIGH_VOLATILITY,0.8,44.61,0.61,TOKYO
2025-07-08 11:45:00+00:00,2025-07-08 11:55:00+00:00,SELL,3322.92908,3322.54033,0.03,1.06,0.21,SL,HIGH_VOLATILITY,0.8,51.03,0.99,LONDON
2025-07-09 01:35:00+00:00,2025-07-09 01:45:00+00:00,SELL,3303.80421,3303.81201,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,48.59,0.58,TOKYO
2025-07-09 04:00:00+00:00,2025-07-09 04:10:00+00:00,SELL,3293.19218,3293.20301,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,56.84,0.28,TOKYO
2025-07-09 12:15:00+00:00,2025-07-09 12:25:00+00:00,SELL,3292.10572,3290.33703,0.03,5.2,0.21,SL,HIGH_VOLATILITY,0.8,55.87,0.63,LONDON
2025-07-10 02:10:00+00:00,2025-07-10 02:20:00+00:00,BUY,3322.0895,3322.08452,0.02,-0.08,0.14,SL,TRENDING,0.8,40.45,0.39,TOKYO
2025-07-10 04:00:00+00:00,2025-07-10 04:10:00+00:00,BUY,3315.48802,3316.13433,0.06,3.67,0.42,SL,HIGH_VOLATILITY,0.8,38.28,0.47,TOKYO
2025-07-10 11:50:00+00:00,2025-07-10 12:00:00+00:00,BUY,3321.92093,3321.91707,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,50.34,0.31,LONDON
2025-07-11 01:35:00+00:00,2025-07-11 01:45:00+00:00,BUY,3330.4082,3330.84662,0.03,1.21,0.21,SL,TRENDING,0.8,50.93,0.14,TOKYO
2025-07-11 03:30:00+00:00,2025-07-11 03:40:00+00:00,BUY,3334.88927,3334.88651,0.03,-0.11,0.21,SL,TRENDING,0.8,40.48,0.21,TOKYO
2025-07-11 12:10:00+00:00,2025-07-11 12:20:00+00:00,BUY,3345.45663,3346.45705,0.03,2.9,0.21,SL,HIGH_VOLATILITY,0.8,56.95,0.89,LONDON
2025-07-13 23:40:00+00:00,2025-07-13 23:50:00+00:00,BUY,3368.38326,3368.58289,0.01,0.16,0.07,SL,HIGH_VOLATILITY,0.8,55.04,0.97,NEW_YORK
2025-07-14 01:30:00+00:00,2025-07-14 01:40:00+00:00,BUY,3361.72358,3361.71147,0.02,-0.09,0.14,SL,HIGH_VOLATILITY,0.8,63.77,0.49,TOKYO
2025-07-14 03:20:00+00:00,2025-07-14 03:30:00+00:00,BUY,3357.37844,3357.37425,0.03,-0.12,0.21,SL,HIGH_VOLATILITY,0.8,47.94,0.75,TOKYO
2025-07-14 11:45:00+00:00,2025-07-14 11:55:00+00:00,BUY,3368.56035,3368.75163,0.03,0.47,0.21,SL,HIGH_VOLATILITY,0.8,45.02,0.73,LONDON
2025-07-15 01:35:00+00:00,2025-07-15 01:45:00+00:00,BUY,3349.77508,3349.88695,0.04,0.31,0.28,SL,HIGH_VOLATILITY,0.8,37.18,0.03,TOKYO
2025-07-15 05:00:00+00:00,2025-07-15 05:10:00+00:00,BUY,3361.65843,3362.19792,0.03,1.51,0.21,SL,TRENDING,0.8,34.05,0.56,TOKYO
2025-07-15 11:35:00+00:00,2025-07-15 11:45:00+00:00,BUY,3358.08261,3358.36235,0.03,0.73,0.21,SL,HIGH_VOLATILITY,0.8,41.96,0.7,LONDON
2025-07-16 01:35:00+00:00,2025-07-16 01:50:00+00:00,SELL,3334.00682,3332.68763,0.04,5.14,0.28,SL,HIGH_VOLATILITY,0.8,43.86,0.42,TOKYO
2025-07-16 03:30:00+00:00,2025-07-16 03:40:00+00:00,SELL,3333.43651,3333.44857,0.05,-0.24,0.35,SL,HIGH_VOLATILITY,0.8,40.47,0.95,TOKYO
2025-07-16 11:35:00+00:00,2025-07-16 11:45:00+00:00,SELL,3335.52917,3335.53427,0.03,-0.12,0.21,SL,TRENDING,0.8,40.27,0.08,LONDON
2025-07-17 01:35:00+00:00,2025-07-17 01:45:00+00:00,SELL,3340.93233,3340.79262,0.01,0.1,0.07,SL,HIGH_VOLATILITY,0.8,47.38,0.97,TOKYO
2025-07-17 03:30:00+00:00,2025-07-17 03:40:00+00:00,SELL,3340.23261,3340.16387,0.04,0.13,0.28,SL,HIGH_VOLATILITY,0.8,39.5,0.34,TOKYO
2025-07-17 12:00:00+00:00,2025-07-17 12:10:00+00:00,SELL,3324.13911,3323.36135,0.03,2.23,0.21,SL,HIGH_VOLATILITY,0.8,47.12,0.79,LONDON
2025-07-18 01:50:00+00:00,2025-07-18 02:00:00+00:00,SELL,3338.02969,3337.89144,0.03,0.31,0.21,SL,HIGH_VOLATILITY,0.8,41.05,0.93,TOKYO
2025-07-18 04:00:00+00:00,2025-07-18 04:10:00+00:00,BUY,3335.70906,3336.07472,0.05,1.65,0.35,SL,HIGH_VOLATILITY,0.8,35.2,0.33,TOKYO
2025-07-18 11:35:00+00:00,2025-07-18 11:45:00+00:00,BUY,3355.35555,3355.66065,0.03,0.81,0.21,SL,TRENDING,0.8,38.77,0.9,LONDON
2025-07-20 23:40:00+00:00,2025-07-20 23:55:00+00:00,BUY,3347.21831,3348.3522,0.03,3.3,0.21,SL,HIGH_VOLATILITY,0.8,30.8,0.86,NEW_YORK
2025-07-21 01:40:00+00:00,2025-07-21 01:50:00+00:00,BUY,3357.13463,3357.13175,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,38.24,0.07,TOKYO
2025-07-21 03:30:00+00:00,2025-07-21 03:40:00+00:00,BUY,3353.99211,3353.99043,0.04,-0.15,0.28,SL,HIGH_VOLATILITY,0.8,37.49,0.58,TOKYO
2025-07-21 15:35:00+00:00,2025-07-21 15:45:00+00:00,BUY,3397.33848,3397.76308,0.03,1.17,0.21,SL,TRENDING,0.8,56.43,0.42,LONDON
2025-07-22 01:40:00+00:00,2025-07-22 01:50:00+00:00,BUY,3388.76146,3388.7752,0.03,-0.06,0.21,SL,HIGH_VOLATILITY,0.8,52.12,0.98,TOKYO
2025-07-22 03:30:00+00:00,2025-07-22 03:40:00+00:00,BUY,3391.84226,3391.8391,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,41.84,0.27,TOKYO
2025-07-22 11:35:00+00:00,2025-07-22 11:45:00+00:00,BUY,3389.02776,3389.4079,0.05,1.73,0.35,SL,HIGH_VOLATILITY,0.8,31.08,0.34,LONDON
2025-07-23 01:35:00+00:00,2025-07-23 01:45:00+00:00,BUY,3422.54875,3424.04216,0.04,5.83,0.28,SL,HIGH_VOLATILITY,0.8,70.74,0.76,TOKYO
2025-07-23 03:55:00+00:00,2025-07-23 04:05:00+00:00,BUY,3423.65811,3424.13889,0.03,1.34,0.21,SL,HIGH_VOLATILITY,0.8,49.77,0.05,TOKYO
2025-07-23 12:30:00+00:00,2025-07-23 12:40:00+00:00,BUY,3424.26725,3424.66175,0.03,1.08,0.21,SL,HIGH_VOLATILITY,0.8,51.67,0.09,LONDON
2025-07-24 01:35:00+00:00,2025-07-24 01:45:00+00:00,SELL,3389.17735,3389.11661,0.03,0.08,0.21,SL,HIGH_VOLATILITY,0.8,53.64,0.96,TOKYO
2025-07-24 03:45:00+00:00,2025-07-24 03:55:00+00:00,SELL,3385.5436,3385.30723,0.03,0.6,0.21,SL,HIGH_VOLATILITY,0.8,57.53,0.84,TOKYO
2025-07-24 11:35:00+00:00,2025-07-24 11:45:00+00:00,SELL,3364.80237,3363.61413,0.04,4.61,0.28,SL,HIGH_VOLATILITY,0.8,46.4,0.76,LONDON
2025-07-25 01:40:00+00:00,2025-07-25 01:50:00+00:00,SELL,3368.57375,3368.58374,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,37.1,0.93,TOKYO
2025-07-25 03:45:00+00:00,2025-07-25 03:55:00+00:00,SELL,3361.51217,3361.29353,0.03,0.55,0.21,SL,HIGH_VOLATILITY,0.8,34.77,0.58,TOKYO
2025-07-25 11:45:00+00:00,2025-07-25 12:00:00+00:00,SELL,3343.05891,3341.90796,0.04,4.46,0.28,SL,HIGH_VOLATILITY,0.8,45.11,0.51,LONDON
2025-07-27 23:40:00+00:00,2025-07-27 23:50:00+00:00,SELL,3332.81094,3331.6066,0.01,1.17,0.07,SL,HIGH_VOLATILITY,0.8,57.4,0.41,NEW_YORK
2025-07-28 01:30:00+00:00,2025-07-28 01:40:00+00:00,SELL,3335.87078,3335.81056,0.03,0.08,0.21,SL,HIGH_VOLATILITY,0.8,60.23,0.82,TOKYO
2025-07-28 03:20:00+00:00,2025-07-28 03:30:00+00:00,SELL,3337.1972,3336.97681,0.04,0.74,0.28,SL,HIGH_VOLATILITY,0.8,45.4,0.18,TOKYO
2025-07-28 11:35:00+00:00,2025-07-28 11:45:00+00:00,SELL,3335.61997,3335.43549,0.04,0.6,0.28,SL,HIGH_VOLATILITY,0.8,39.4,0.9,LONDON
2025-07-29 01:35:00+00:00,2025-07-29 01:45:00+00:00,SELL,3317.72507,3317.73601,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,50.54,0.49,TOKYO
2025-07-29 04:35:00+00:00,2025-07-29 04:45:00+00:00,SELL,3312.69854,3312.70583,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,40.28,0.55,TOKYO
2025-07-29 12:05:00+00:00,2025-07-29 12:15:00+00:00,SELL,3319.67104,3319.6815,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,49.84,0.6,LONDON
2025-07-30 02:10:00+00:00,2025-07-30 02:20:00+00:00,SELL,3329.18005,3329.18694,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,48.08,0.49,TOKYO
2025-07-30 04:00:00+00:00,2025-07-30 04:10:00+00:00,SELL,3327.85841,3327.49067,0.04,1.33,0.28,SL,HIGH_VOLATILITY,0.8,39.92,0.36,TOKYO
2025-07-30 11:35:00+00:00,2025-07-30 11:45:00+00:00,SELL,3326.73397,3326.61816,0.03,0.24,0.21,SL,HIGH_VOLATILITY,0.8,45.26,0.6,LONDON
2025-07-31 01:35:00+00:00,2025-07-31 01:45:00+00:00,SELL,3289.41923,3289.13199,0.03,0.76,0.21,SL,HIGH_VOLATILITY,0.8,56.1,0.68,TOKYO
2025-07-31 03:25:00+00:00,2025-07-31 03:35:00+00:00,SELL,3295.73952,3295.68206,0.03,0.07,0.21,SL,HIGH_VOLATILITY,0.8,51.56,0.25,TOKYO
2025-07-31 11:35:00+00:00,2025-07-31 11:45:00+00:00,SELL,3305.47089,3305.47321,0.04,-0.15,0.28,SL,HIGH_VOLATILITY,0.8,55.72,0.81,LONDON
2025-08-01 02:10:00+00:00,2025-08-01 02:20:00+00:00,SELL,3290.9887,3290.33939,0.03,1.84,0.21,SL,HIGH_VOLATILITY,0.8,55.85,0.13,TOKYO
2025-08-01 04:15:00+00:00,2025-08-01 04:25:00+00:00,SELL,3292.59854,3292.57145,0.03,-0.02,0.21,SL,HIGH_VOLATILITY,0.8,43.68,0.25,TOKYO
2025-08-01 11:35:00+00:00,2025-08-01 11:45:00+00:00,SELL,3300.38449,3299.96231,0.04,1.55,0.28,SL,TRENDING,0.8,45.74,0.45,LONDON
2025-08-03 23:40:00+00:00,2025-08-04 00:00:00+00:00,BUY,3358.21907,3360.12482,0.02,3.74,0.14,SL,HIGH_VOLATILITY,0.8,42.28,0.45,NEW_YORK
2025-08-04 01:40:00+00:00,2025-08-04 01:50:00+00:00,BUY,3349.76729,3350.60765,0.03,2.42,0.21,SL,HIGH_VOLATILITY,0.8,51.39,0.14,TOKYO
2025-08-04 03:30:00+00:00,2025-08-04 04:50:00+00:00,BUY,3356.36051,3359.28409,0.03,8.67,0.21,SL,HIGH_VOLATILITY,0.8,32.72,0.25,TOKYO
2025-08-04 12:30:00+00:00,2025-08-04 12:40:00+00:00,BUY,3364.2932,3364.31083,0.03,-0.05,0.21,SL,HIGH_VOLATILITY,0.8,52.61,0.35,LONDON
2025-08-05 01:35:00+00:00,2025-08-05 01:45:00+00:00,BUY,3381.16273,3381.15398,0.04,-0.17,0.28,SL,TRENDING,0.8,37.49,0.84,TOKYO
2025-08-05 03:25:00+00:00,2025-08-05 03:35:00+00:00,BUY,3373.73529,3373.90228,0.07,0.92,0.49,SL,HIGH_VOLATILITY,0.8,37.73,0.31,TOKYO
2025-08-05 11:35:00+00:00,2025-08-05 11:45:00+00:00,BUY,3350.63017,3351.44036,0.06,4.65,0.42,SL,HIGH_VOLATILITY,0.8,48.62,0.9,LONDON
2025-08-06 01:45:00+00:00,2025-08-06 01:55:00+00:00,BUY,3377.85478,3377.88105,0.03,-0.03,0.21,SL,HIGH_VOLATILITY,0.8,46.58,0.01,TOKYO
2025-08-06 03:35:00+00:00,2025-08-06 03:45:00+00:00,BUY,3374.66112,3375.118,0.05,2.11,0.35,SL,HIGH_VOLATILITY,0.8,40.55,0.16,TOKYO
2025-08-06 11:50:00+00:00,2025-08-06 12:00:00+00:00,BUY,3364.77795,3365.28625,0.03,1.42,0.21,SL,HIGH_VOLATILITY,0.8,41.19,0.79,LONDON
2025-08-07 02:30:00+00:00,2025-08-07 02:40:00+00:00,BUY,3379.65784,3380.55985,0.04,3.47,0.28,SL,HIGH_VOLATILITY,0.8,48.04,0.7,TOKYO
2025-08-07 04:20:00+00:00,2025-08-07 04:30:00+00:00,BUY,3380.26744,3380.2646,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,40.88,0.89,TOKYO
2025-08-07 19:00:00+00:00,2025-08-07 19:10:00+00:00,BUY,3388.53016,3388.942,0.01,0.38,0.07,SL,TRENDING,0.8,39.9,0.8,NEW_YORK
2025-08-08 01:40:00+00:00,2025-08-08 01:50:00+00:00,BUY,3383.86296,3384.73591,0.03,2.51,0.21,SL,HIGH_VOLATILITY,0.8,76.84,0.62,TOKYO
2025-08-08 05:00:00+00:00,2025-08-08 05:10:00+00:00,BUY,3395.34046,3395.68537,0.03,0.93,0.21,SL,HIGH_VOLATILITY,0.8,52.18,0.93,TOKYO
2025-08-08 14:25:00+00:00,2025-08-08 14:40:00+00:00,BUY,3384.28209,3386.48733,0.03,6.51,0.21,SL,HIGH_VOLATILITY,0.8,103.26,0.9,LONDON
2025-08-10 23:40:00+00:00,2025-08-10 23:50:00+00:00,BUY,3394.5081,3394.49858,0.01,-0.04,0.07,SL,HIGH_VOLATILITY,0.8,51.27,0.62,NEW_YORK
2025-08-11 02:45:00+00:00,2025-08-11 02:55:00+00:00,SELL,3378.09731,3378.10452,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,64.22,0.07,TOKYO
2025-08-11 04:35:00+00:00,2025-08-11 04:45:00+00:00,SELL,3378.242,3377.96294,0.04,0.98,0.28,SL,HIGH_VOLATILITY,0.8,46.65,0.8,TOKYO
2025-08-11 12:05:00+00:00,2025-08-11 12:15:00+00:00,SELL,3356.88367,3355.35062,0.03,4.49,0.21,SL,HIGH_VOLATILITY,0.8,60.98,0.93,LONDON
2025-08-12 02:25:00+00:00,2025-08-12 02:35:00+00:00,SELL,3352.58405,3352.57806,0.03,-0.09,0.21,SL,HIGH_VOLATILITY,0.8,49.51,0.19,TOKYO
2025-08-12 04:15:00+00:00,2025-08-12 04:25:00+00:00,SELL,3351.40799,3351.41567,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,39.68,0.3,TOKYO
2025-08-12 11:40:00+00:00,2025-08-12 11:50:00+00:00,SELL,3346.43761,3345.83801,0.03,1.69,0.21,SL,HIGH_VOLATILITY,0.8,62.4,0.94,LONDON
2025-08-13 01:35:00+00:00,2025-08-13 01:45:00+00:00,SELL,3349.36322,3349.27658,0.04,0.21,0.28,SL,HIGH_VOLATILITY,0.8,48.17,0.98,TOKYO
2025-08-13 03:25:00+00:00,2025-08-13 03:35:00+00:00,SELL,3351.41933,3350.68354,0.04,2.8,0.28,SL,HIGH_VOLATILITY,0.8,46.2,0.47,TOKYO
2025-08-13 11:35:00+00:00,2025-08-13 11:45:00+00:00,BUY,3360.09897,3360.41162,0.05,1.39,0.35,SL,HIGH_VOLATILITY,0.8,44.96,0.66,LONDON
2025-08-14 01:35:00+00:00,2025-08-14 01:45:00+00:00,BUY,3366.60217,3366.85913,0.05,1.11,0.35,SL,HIGH_VOLATILITY,0.8,46.27,0.07,TOKYO
2025-08-14 03:25:00+00:00,2025-08-14 03:35:00+00:00,BUY,3357.91627,3357.91293,0.05,-0.19,0.35,SL,HIGH_VOLATILITY,0.8,47.47,0.49,TOKYO
2025-08-14 11:35:00+00:00,2025-08-14 11:45:00+00:00,SELL,3354.94691,3354.34754,0.03,1.69,0.21,SL,HIGH_VOLATILITY,0.8,49.78,0.21,LONDON
2025-08-15 01:35:00+00:00,2025-08-15 01:45:00+00:00,SELL,3338.51175,3338.28757,0.06,1.14,0.42,SL,HIGH_VOLATILITY,0.8,40.95,0.83,TOKYO
2025-08-15 03:25:00+00:00,2025-08-15 03:30:00+00:00,SELL,3340.78502,3343.28563,0.09,-22.82,0.63,SL,TRENDING,0.8,28.78,0.1,TOKYO
2025-08-15 11:35:00+00:00,2025-08-15 11:45:00+00:00,SELL,3343.09319,3343.09331,0.06,-0.21,0.42,SL,HIGH_VOLATILITY,0.8,46.79,0.58,LONDON
2025-08-18 01:30:00+00:00,2025-08-18 02:15:00+00:00,BUY,3341.37762,3344.47244,0.03,9.18,0.21,SL,HIGH_VOLATILITY,0.8,47.91,0.43,TOKYO
2025-08-18 03:55:00+00:00,2025-08-18 05:20:00+00:00,BUY,3347.55145,3352.97782,0.03,16.17,0.21,SL,HIGH_VOLATILITY,0.8,40.56,0.36,TOKYO
2025-08-18 11:35:00+00:00,2025-08-18 11:50:00+00:00,SELL,3347.94097,3347.30606,0.05,3.0,0.35,SL,HIGH_VOLATILITY,0.8,32.87,0.7,LONDON
2025-08-19 01:50:00+00:00,2025-08-19 02:05:00+00:00,SELL,3333.9836,3331.98923,0.03,5.88,0.21,SL,HIGH_VOLATILITY,0.8,50.82,0.64,TOKYO
2025-08-19 03:45:00+00:00,2025-08-19 03:55:00+00:00,SELL,3337.42069,3337.42317,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,39.17,0.73,TOKYO
2025-08-19 11:35:00+00:00,2025-08-19 11:45:00+00:00,SELL,3341.17551,3340.38729,0.04,3.01,0.28,SL,HIGH_VOLATILITY,0.8,32.19,0.85,LONDON
2025-08-20 01:35:00+00:00,2025-08-20 01:45:00+00:00,SELL,3314.43261,3314.43662,0.04,-0.16,0.28,SL,HIGH_VOLATILITY,0.8,45.61,0.04,TOKYO
2025-08-20 03:25:00+00:00,2025-08-20 03:35:00+00:00,SELL,3317.26384,3317.13841,0.06,0.54,0.42,SL,HIGH_VOLATILITY,0.8,39.47,0.52,TOKYO
2025-08-20 11:35:00+00:00,2025-08-20 11:45:00+00:00,SELL,3330.44845,3329.87334,0.05,2.7,0.35,SL,TRENDING,0.8,36.04,0.16,LONDON
2025-08-21 01:35:00+00:00,2025-08-21 01:45:00+00:00,BUY,3346.01455,3346.17423,0.03,0.37,0.21,SL,HIGH_VOLATILITY,0.8,37.24,0.61,TOKYO
2025-08-21 03:25:00+00:00,2025-08-21 03:35:00+00:00,BUY,3343.19493,3343.20939,0.05,-0.1,0.35,SL,HIGH_VOLATILITY,0.8,31.57,0.7,TOKYO
2025-08-21 13:50:00+00:00,2025-08-21 14:00:00+00:00,BUY,3338.86495,3339.30309,0.03,1.21,0.21,SL,HIGH_VOLATILITY,0.8,68.05,0.25,LONDON
2025-08-22 01:35:00+00:00,2025-08-22 01:45:00+00:00,SELL,3338.05011,3337.30445,0.06,4.26,0.42,SL,HIGH_VOLATILITY,0.8,30.69,0.69,TOKYO
2025-08-22 03:25:00+00:00,2025-08-22 03:35:00+00:00,SELL,3333.73407,3333.73078,0.05,-0.16,0.35,SL,HIGH_VOLATILITY,0.8,33.02,0.29,TOKYO
2025-08-22 11:35:00+00:00,2025-08-22 11:45:00+00:00,SELL,3330.08162,3329.49963,0.07,3.83,0.49,SL,HIGH_VOLATILITY,0.8,31.56,0.34,LONDON
2025-08-24 23:40:00+00:00,2025-08-24 23:55:00+00:00,BUY,3367.47352,3369.25987,0.01,1.75,0.07,SL,TRENDING,0.8,29.37,0.22,NEW_YORK
2025-08-25 01:35:00+00:00,2025-08-25 01:45:00+00:00,BUY,3363.32947,3363.7872,0.05,2.11,0.35,SL,HIGH_VOLATILITY,0.8,37.84,0.3,TOKYO
2025-08-25 03:30:00+00:00,2025-08-25 03:40:00+00:00,BUY,3367.06105,3367.05406,0.04,-0.17,0.28,SL,HIGH_VOLATILITY,0.8,32.33,0.18,TOKYO
2025-08-25 11:35:00+00:00,2025-08-25 11:45:00+00:00,BUY,3369.85087,3369.99123,0.04,0.42,0.28,SL,TRENDING,0.8,32.72,0.4,LONDON
2025-08-26 01:35:00+00:00,2025-08-26 01:50:00+00:00,BUY,3373.06795,3375.4687,0.03,7.1,0.21,SL,HIGH_VOLATILITY,0.8,74.07,0.96,TOKYO
2025-08-26 03:30:00+00:00,2025-08-26 03:40:00+00:00,BUY,3373.12442,3373.51607,0.03,1.07,0.21,SL,HIGH_VOLATILITY,0.8,47.11,0.72,TOKYO
2025-08-26 12:50:00+00:00,2025-08-26 13:00:00+00:00,BUY,3376.01542,3376.00765,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,49.86,0.64,LONDON
2025-08-27 01:35:00+00:00,2025-08-27 01:45:00+00:00,BUY,3384.19792,3385.20094,0.08,7.74,0.56,SL,HIGH_VOLATILITY,0.8,37.46,0.5,TOKYO
2025-08-27 03:25:00+00:00,2025-08-27 03:35:00+00:00,BUY,3382.45104,3382.48714,0.08,0.01,0.56,SL,HIGH_VOLATILITY,0.8,32.92,0.25,TOKYO
2025-08-27 11:35:00+00:00,2025-08-27 11:45:00+00:00,BUY,3375.28828,3375.55745,0.06,1.41,0.42,SL,HIGH_VOLATILITY,0.8,37.91,0.78,LONDON
2025-08-28 01:35:00+00:00,2025-08-28 01:45:00+00:00,BUY,3387.12709,3387.18891,0.06,0.16,0.42,SL,HIGH_VOLATILITY,0.8,44.91,0.73,TOKYO
