time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-06-23 20:05,2025-06-24 00:00,SELL,3375.88188,3337.8376,0.01,38.04,TP,HIGH_VOLATILITY,0.8157,0.5,0.11
2025-06-24 04:15,2025-06-24 12:35,SELL,3349.94964,3306.00736,0.01,43.94,TP,HIGH_VOLATILITY,0.856,0.5,0.04
2025-06-25 08:50,2025-06-26 02:50,SELL,3327.85971,3340.67561,0.01,-12.82,SL,HIGH_VOLATILITY,0.8856,0.5,0.03
2025-06-26 11:30,2025-06-26 13:30,SELL,3336.69302,3313.23352,0.01,23.46,TP,HIGH_VOLATILITY,0.862,0.5,0.1
2025-06-26 20:30,2025-06-27 03:10,SELL,3330.35064,3304.83215,0.01,25.52,TP,HIGH_VOLATILITY,0.8235,0.5,0.14
2025-06-27 03:25,2025-07-01 05:10,SELL,3302.46266,3326.52238,0.01,-24.06,SL,HIGH_VOLATILITY,0.8646,0.5,0.03
2025-07-01 05:25,2025-07-02 22:25,BUY,3329.5192,3364.78545,0.01,35.27,TP,RANGING,0.8177,0.5,0.12
2025-07-03 04:10,2025-07-03 12:30,BUY,3349.00467,3341.42284,0.01,-7.58,SL,HIGH_VOLATILITY,0.758,0.5,0.07
2025-07-04 03:35,2025-07-07 00:25,BUY,3337.37154,3322.67101,0.01,-14.7,SL,HIGH_VOLATILITY,0.8078,0.5,0.05
2025-07-07 01:05,2025-07-07 19:25,SELL,3317.75093,3338.84559,0.01,-21.09,SL,HIGH_VOLATILITY,0.8462,0.5,0.01
2025-07-08 13:40,2025-07-08 14:40,SELL,3321.72192,3295.49146,0.01,26.23,TP,HIGH_VOLATILITY,0.7593,0.5,0.11
2025-07-08 18:25,2025-07-09 22:10,SELL,3301.6215,3316.91947,0.01,-15.3,SL,HIGH_VOLATILITY,0.8102,0.5,0.15
2025-07-11 03:10,2025-07-11 14:45,BUY,3334.90908,3360.34676,0.01,25.44,TP,RANGING,0.7982,0.5,0.11
2025-07-11 14:50,2025-07-14 14:40,BUY,3363.209,3341.7787,0.01,-21.43,SL,HIGH_VOLATILITY,0.8256,0.5,0.2
2025-07-15 03:05,2025-07-15 13:15,BUY,3353.93492,3342.77501,0.01,-11.16,SL,HIGH_VOLATILITY,0.8072,0.5,0.19
2025-07-15 20:55,2025-07-16 04:30,SELL,3325.26635,3336.98531,0.01,-11.72,SL,HIGH_VOLATILITY,0.8722,0.5,0.07
2025-07-17 12:40,2025-07-17 15:25,SELL,3312.85706,3336.56088,0.01,-23.7,SL,HIGH_VOLATILITY,0.7742,0.5,0.19
2025-07-17 22:50,2025-07-18 03:25,BUY,3343.07008,3334.80558,0.01,-8.26,SL,HIGH_VOLATILITY,0.8417,0.5,0.01
2025-07-18 12:05,2025-07-21 13:45,BUY,3357.71987,3392.22017,0.01,34.5,TP,RANGING,0.7986,0.5,0.19
2025-07-21 14:20,2025-07-24 06:30,BUY,3396.0206,3369.97443,0.01,-26.05,SL,RANGING,0.8378,0.5,0.06
2025-07-24 09:10,2025-07-25 14:35,SELL,3366.33431,3333.43023,0.01,32.9,TP,HIGH_VOLATILITY,0.8467,0.5,0.07
2025-07-28 13:30,2025-08-01 12:45,SELL,3324.46183,3343.43843,0.01,-18.98,SL,HIGH_VOLATILITY,0.8622,0.5,0.12
2025-08-04 03:30,2025-08-05 15:50,BUY,3355.92973,3389.29338,0.01,33.36,TP,HIGH_VOLATILITY,0.8779,0.5,0.17
2025-08-05 23:15,2025-08-06 01:50,BUY,3381.7711,3375.05071,0.02,-13.44,SL,HIGH_VOLATILITY,0.81,0.5,0.01
2025-08-06 14:45,2025-08-11 09:10,BUY,3378.17453,3355.9867,0.01,-22.19,SL,HIGH_VOLATILITY,0.8185,0.5,0.05
2025-08-11 11:00,2025-08-12 14:15,SELL,3357.74843,3334.06185,0.01,23.69,TP,HIGH_VOLATILITY,0.7606,0.5,0.06
2025-08-12 14:20,2025-08-13 09:40,SELL,3334.26006,3365.76487,0.01,-31.5,SL,HIGH_VOLATILITY,0.8887,0.5,0.09
2025-08-13 17:55,2025-08-14 00:00,SELL,3353.69551,3365.37528,0.01,-11.68,SL,HIGH_VOLATILITY,0.7935,0.5,0.05
2025-08-14 16:15,2025-08-18 04:20,SELL,3333.5256,3352.58692,0.01,-19.06,SL,HIGH_VOLATILITY,0.8065,0.5,0.14
2025-08-18 13:45,2025-08-20 01:05,SELL,3339.17499,3312.58162,0.01,26.59,TP,HIGH_VOLATILITY,0.7598,0.5,0.1
2025-08-20 01:10,2025-08-20 04:15,SELL,3313.60262,3319.29811,0.02,-11.39,SL,HIGH_VOLATILITY,0.8048,0.5,0.04
2025-08-21 10:30,2025-08-21 13:20,SELL,3337.15378,3345.28345,0.01,-8.13,SL,HIGH_VOLATILITY,0.8267,0.5,0.12
2025-08-22 01:50,2025-08-22 14:00,SELL,3334.50102,3342.30932,0.01,-7.81,SL,HIGH_VOLATILITY,0.8915,0.5,0.2
2025-08-25 02:35,2025-08-25 23:15,BUY,3364.42202,3356.92542,0.01,-7.5,SL,HIGH_VOLATILITY,0.758,0.5,0.0
2025-08-26 00:25,2025-09-01 02:05,BUY,3377.52396,3468.46715,0.01,90.94,TP,HIGH_VOLATILITY,0.8523,0.5,0.1
2025-09-01 02:50,2025-09-08 07:20,BUY,3475.19991,3609.93193,0.01,134.73,TP,HIGH_VOLATILITY,0.882,0.5,0.09
2025-09-08 07:25,2025-09-22 06:30,BUY,3609.02979,3709.11495,0.01,100.09,TP,HIGH_VOLATILITY,0.8483,0.5,0.18
2025-09-22 15:25,2025-09-29 04:30,BUY,3731.32602,3801.78104,0.01,70.46,TP,RANGING,0.7619,0.5,0.0
2025-09-29 04:50,2025-10-01 08:20,BUY,3808.39584,3893.43375,0.01,85.04,TP,HIGH_VOLATILITY,0.7781,0.5,0.08
2025-10-02 05:15,2025-10-02 14:30,BUY,3868.85792,3857.14335,0.01,-11.71,SL,HIGH_VOLATILITY,0.8055,0.5,0.09
2025-10-02 19:05,2025-10-06 04:40,BUY,3856.52308,3936.86374,0.01,80.34,TP,HIGH_VOLATILITY,0.7631,0.5,0.11
2025-10-06 13:40,2025-10-08 04:50,BUY,3944.74017,4023.992,0.01,79.25,TP,HIGH_VOLATILITY,0.7683,0.5,0.12
2025-10-08 05:15,2025-10-08 23:50,BUY,4031.18902,4002.70714,0.01,-28.48,SL,RANGING,0.7591,0.5,0.0
2025-10-09 04:10,2025-10-09 16:35,BUY,4032.876,3991.1109,0.01,-41.77,SL,HIGH_VOLATILITY,0.8451,0.5,0.2
2025-10-09 23:55,2025-10-13 09:00,BUY,3989.9374,4079.32862,0.01,89.39,TP,HIGH_VOLATILITY,0.8242,0.5,0.04
2025-10-13 12:25,2025-10-14 01:20,BUY,4083.81301,4144.03282,0.01,60.22,TP,RANGING,0.7691,0.5,0.0
2025-10-14 01:25,2025-10-14 06:20,BUY,4146.86494,4104.59117,0.01,-42.27,SL,RANGING,0.7702,0.5,0.09
2025-10-14 10:25,2025-10-14 12:55,BUY,4139.46859,4104.5678,0.01,-34.9,SL,HIGH_VOLATILITY,0.8025,0.5,0.16
2025-10-14 15:05,2025-10-16 16:15,BUY,4134.79271,4282.96708,0.01,148.17,TP,HIGH_VOLATILITY,0.8568,0.5,0.07
2025-10-16 19:50,2025-10-17 13:35,BUY,4307.23986,4260.02581,0.01,-47.21,SL,RANGING,0.7826,0.5,0.19
2025-10-20 07:10,2025-10-21 12:45,BUY,4254.64846,4207.15185,0.01,-47.5,SL,HIGH_VOLATILITY,0.8241,0.5,0.04
2025-10-22 08:35,2025-10-28 08:40,SELL,4102.80064,3905.23645,0.01,197.56,TP,HIGH_VOLATILITY,0.852,0.5,0.04
2025-10-28 20:25,2025-10-29 00:35,SELL,3951.05575,3974.91717,0.01,-23.86,SL,HIGH_VOLATILITY,0.8537,0.5,0.13
2025-10-29 04:10,2025-10-29 07:10,SELL,3956.05241,3987.40122,0.01,-31.35,SL,HIGH_VOLATILITY,0.8894,0.5,0.06
2025-10-29 16:35,2025-10-30 22:50,SELL,3994.60699,4030.69208,0.01,-36.09,SL,HIGH_VOLATILITY,0.8901,0.5,0.1
2025-10-31 02:05,2025-11-04 14:30,SELL,4012.30378,3937.27957,0.01,75.02,TP,HIGH_VOLATILITY,0.7504,0.5,0.02
2025-11-05 01:55,2025-11-05 03:35,SELL,3937.04885,3957.29267,0.01,-20.24,SL,HIGH_VOLATILITY,0.8234,0.5,0.11
2025-11-05 11:20,2025-11-05 16:50,SELL,3958.77724,3990.04418,0.01,-31.27,SL,HIGH_VOLATILITY,0.8692,0.5,0.08
2025-11-06 08:15,2025-11-06 15:35,BUY,4010.75239,3976.31608,0.01,-34.44,SL,RANGING,0.856,0.5,0.14
2025-11-06 17:25,2025-11-07 02:00,SELL,3969.73817,4002.81587,0.01,-33.08,SL,HIGH_VOLATILITY,0.8632,0.5,0.18
2025-11-10 00:00,2025-11-10 12:20,BUY,4016.87549,4094.88234,0.01,78.01,TP,HIGH_VOLATILITY,0.8506,0.5,0.05
2025-11-10 12:55,2025-11-12 15:45,BUY,4097.62432,4182.22932,0.01,84.6,TP,RANGING,0.7936,0.5,0.13
2025-11-12 16:00,2025-11-14 12:20,BUY,4187.2908,4115.03506,0.01,-72.26,SL,TRENDING,0.8342,0.5,0.18
2025-11-17 00:10,2025-11-18 07:30,SELL,4084.97365,4000.94096,0.01,84.03,TP,HIGH_VOLATILITY,0.8573,0.5,0.14
2025-11-19 01:50,2025-11-19 05:15,SELL,4060.29364,4085.80435,0.01,-25.51,SL,HIGH_VOLATILITY,0.7705,0.5,0.04
2025-11-19 14:55,2025-11-19 15:50,BUY,4127.79814,4090.63801,0.01,-37.16,SL,HIGH_VOLATILITY,0.8166,0.5,0.01
2025-11-19 16:15,2025-11-25 02:15,SELL,4084.27664,4145.34741,0.01,-61.07,SL,HIGH_VOLATILITY,0.8576,0.5,0.14
2025-11-25 02:20,2025-11-25 08:50,BUY,4144.98382,4113.17226,0.01,-31.81,SL,RANGING,0.8295,0.5,0.08
2025-11-25 13:05,2025-12-01 01:25,BUY,4138.66216,4235.04688,0.01,96.38,TP,HIGH_VOLATILITY,0.8277,0.5,0.12
2025-12-01 01:30,2025-12-02 01:05,BUY,4236.44149,4209.43537,0.01,-27.01,SL,TRENDING,0.7995,0.5,0.05
2025-12-02 20:40,2025-12-09 06:10,BUY,4209.92093,4172.54258,0.01,-37.38,SL,HIGH_VOLATILITY,0.7604,0.5,0.09
2025-12-10 20:00,2025-12-18 16:10,BUY,4223.74899,4355.05797,0.01,131.31,TP,RANGING,0.8622,0.5,0.1
2025-12-19 15:50,2025-12-22 13:10,BUY,4345.55592,4426.75479,0.01,81.2,TP,HIGH_VOLATILITY,0.8577,0.5,0.19
2025-12-22 15:45,2025-12-23 23:40,BUY,4430.91736,4508.54759,0.01,77.63,TP,HIGH_VOLATILITY,0.7879,0.5,0.14
2025-12-23 23:50,2025-12-24 03:00,BUY,4508.444,4474.90632,0.01,-33.54,SL,HIGH_VOLATILITY,0.876,0.5,0.1
2025-12-24 06:45,2025-12-24 14:35,BUY,4495.4266,4474.41944,0.01,-21.01,SL,HIGH_VOLATILITY,0.8353,0.5,0.06
2025-12-26 00:15,2025-12-29 07:00,BUY,4502.6626,4465.78083,0.01,-36.88,SL,HIGH_VOLATILITY,0.8067,0.5,0.06
2025-12-29 13:35,2025-12-29 14:30,SELL,4449.33698,4380.83976,0.01,68.5,TP,HIGH_VOLATILITY,0.8578,0.5,0.0
2025-12-29 14:50,2026-01-06 14:45,SELL,4369.02197,4484.87594,0.01,-115.85,SL,HIGH_VOLATILITY,0.8404,0.5,0.1
2026-01-06 20:10,2026-01-07 01:30,BUY,4485.39529,4468.0104,0.01,-17.38,SL,HIGH_VOLATILITY,0.8645,0.5,0.03
2026-01-08 15:05,2026-01-11 23:00,BUY,4444.78893,4520.24944,0.01,75.46,TP,HIGH_VOLATILITY,0.8622,0.5,0.19
2026-01-11 23:05,2026-01-18 23:05,BUY,4529.31896,4653.18941,0.01,123.87,TP,RANGING,0.8696,0.5,0.19
